S0,K,r,m,T,H,sigma,trading_days,price_mc
100,100,0.1,50,3.7,97,0.2,250,15.532
100,100,0.1,50,3.7,97,0.25,250,14.791
100,100,0.1,50,3.7,97,0.3,250,14.628
100,100,0.1,50,3.7,97,0.35,250,14.75
100,100,0.1,50,3.7,97,0.39999999999999997,250,15.041
100,100,0.1,50,3.7,97,0.44999999999999996,250,15.471
100,100,0.1,50,3.7,97,0.49999999999999994,250,15.959
100,100,0.1,50,3.7,97,0.5499999999999999,250,16.516
100,100,0.1,50,3.7,97,0.5999999999999999,250,17.126
100,100,0.1,50,3.8,97,0.2,250,15.813
100,100,0.1,50,3.8,97,0.25,250,15.039
100,100,0.1,50,3.8,97,0.3,250,14.862
100,100,0.1,50,3.8,97,0.35,250,14.974
100,100,0.1,50,3.8,97,0.39999999999999997,250,15.258
100,100,0.1,50,3.8,97,0.44999999999999996,250,15.688
100,100,0.1,50,3.8,97,0.49999999999999994,250,16.182
100,100,0.1,50,3.8,97,0.5499999999999999,250,16.74
100,100,0.1,50,3.8,97,0.5999999999999999,250,17.353
100,100,0.1,50,3.9,97,0.2,250,16.088
100,100,0.1,50,3.9,97,0.25,250,15.282
100,100,0.1,50,3.9,97,0.3,250,15.095
100,100,0.1,50,3.9,97,0.35,250,15.196
100,100,0.1,50,3.9,97,0.39999999999999997,250,15.47
100,100,0.1,50,3.9,97,0.44999999999999996,250,15.904
100,100,0.1,50,3.9,97,0.49999999999999994,250,16.385
100,100,0.1,50,3.9,97,0.5499999999999999,250,16.966
100,100,0.1,50,3.9,97,0.5999999999999999,250,17.587
100,100,0.1,50,4.0,97,0.2,250,16.362
100,100,0.1,50,4.0,97,0.25,250,15.528
100,100,0.1,50,4.0,97,0.3,250,15.322
100,100,0.1,50,4.0,97,0.35,250,15.419
100,100,0.1,50,4.0,97,0.39999999999999997,250,15.687
100,100,0.1,50,4.0,97,0.44999999999999996,250,16.121
100,100,0.1,50,4.0,97,0.49999999999999994,250,16.599
100,100,0.1,50,4.0,97,0.5499999999999999,250,17.192
100,100,0.1,50,4.0,97,0.5999999999999999,250,17.796
100,100,0.1,50,4.1,97,0.2,250,16.636
100,100,0.1,50,4.1,97,0.25,250,15.772
100,100,0.1,50,4.1,97,0.3,250,15.549
100,100,0.1,50,4.1,97,0.35,250,15.638
100,100,0.1,50,4.1,97,0.39999999999999997,250,15.901
100,100,0.1,50,4.1,97,0.44999999999999996,250,16.33
100,100,0.1,50,4.1,97,0.49999999999999994,250,16.819
100,100,0.1,50,4.1,97,0.5499999999999999,250,17.402
100,100,0.1,50,4.1,97,0.5999999999999999,250,18.014
100,100,0.1,50,4.2,97,0.2,250,16.909
100,100,0.1,50,4.2,97,0.25,250,16.014
100,100,0.1,50,4.2,97,0.3,250,15.775
100,100,0.1,50,4.2,97,0.35,250,15.855
100,100,0.1,50,4.2,97,0.39999999999999997,250,16.113
100,100,0.1,50,4.2,97,0.44999999999999996,250,16.541
100,100,0.1,50,4.2,97,0.49999999999999994,250,17.036
100,100,0.1,50,4.2,97,0.5499999999999999,250,17.613
100,100,0.1,50,4.2,97,0.5999999999999999,250,18.219
100,100,0.1,50,4.3,97,0.2,250,17.181
100,100,0.1,50,4.3,97,0.25,250,16.252
100,100,0.1,50,4.3,97,0.3,250,15.998
100,100,0.1,50,4.3,97,0.35,250,16.069
100,100,0.1,50,4.3,97,0.39999999999999997,250,16.325
100,100,0.1,50,4.3,97,0.44999999999999996,250,16.748
100,100,0.1,50,4.3,97,0.49999999999999994,250,17.241
100,100,0.1,50,4.3,97,0.5499999999999999,250,17.819
100,100,0.1,50,4.3,97,0.5999999999999999,250,18.416
100,100,0.1,50,4.4,97,0.2,250,17.449
100,100,0.1,50,4.4,97,0.25,250,16.488
100,100,0.1,50,4.4,97,0.3,250,16.221
100,100,0.1,50,4.4,97,0.35,250,16.282
100,100,0.1,50,4.4,97,0.39999999999999997,250,16.532
100,100,0.1,50,4.4,97,0.44999999999999996,250,16.95
100,100,0.1,50,4.4,97,0.49999999999999994,250,17.451
100,100,0.1,50,4.4,97,0.5499999999999999,250,18.03
100,100,0.1,50,4.4,97,0.5999999999999999,250,18.626
100,100,0.1,50,4.5,97,0.2,250,17.719
100,100,0.1,50,4.5,97,0.25,250,16.725
100,100,0.1,50,4.5,97,0.3,250,16.435
100,100,0.1,50,4.5,97,0.35,250,16.488
100,100,0.1,50,4.5,97,0.39999999999999997,250,16.738
100,100,0.1,50,4.5,97,0.44999999999999996,250,17.15
100,100,0.1,50,4.5,97,0.49999999999999994,250,17.654
100,100,0.1,50,4.5,97,0.5499999999999999,250,18.225
100,100,0.1,50,4.5,97,0.5999999999999999,250,18.838
100,100,0.1,50,4.6,97,0.2,250,17.986
100,100,0.1,50,4.6,97,0.25,250,16.959
100,100,0.1,50,4.6,97,0.3,250,16.652
100,100,0.1,50,4.6,97,0.35,250,16.696
100,100,0.1,50,4.6,97,0.39999999999999997,250,16.945
100,100,0.1,50,4.6,97,0.44999999999999996,250,17.345
100,100,0.1,50,4.6,97,0.49999999999999994,250,17.862
100,100,0.1,50,4.6,97,0.5499999999999999,250,18.425
100,100,0.1,50,4.6,97,0.5999999999999999,250,19.04
100,100,0.1,50,4.7,97,0.2,250,18.247
100,100,0.1,50,4.7,97,0.25,250,17.194
100,100,0.1,50,4.7,97,0.3,250,16.867
100,100,0.1,50,4.7,97,0.35,250,16.9
100,100,0.1,50,4.7,97,0.39999999999999997,250,17.141
100,100,0.1,50,4.7,97,0.44999999999999996,250,17.545
100,100,0.1,50,4.7,97,0.49999999999999994,250,18.058
100,100,0.1,50,4.7,97,0.5499999999999999,250,18.631
100,100,0.1,50,4.7,97,0.5999999999999999,250,19.241
100,100,0.1,50,4.8,97,0.2,250,18.508
100,100,0.1,50,4.8,97,0.25,250,17.425
100,100,0.1,50,4.8,97,0.3,250,17.082
100,100,0.1,50,4.8,97,0.35,250,17.107
100,100,0.1,50,4.8,97,0.39999999999999997,250,17.338
100,100,0.1,50,4.8,97,0.44999999999999996,250,17.741
100,100,0.1,50,4.8,97,0.49999999999999994,250,18.25
100,100,0.1,50,4.8,97,0.5499999999999999,250,18.825
100,100,0.1,50,4.8,97,0.5999999999999999,250,19.438
100,100,0.1,50,4.9,97,0.2,250,18.771
100,100,0.1,50,4.9,97,0.25,250,17.654
100,100,0.1,50,4.9,97,0.3,250,17.292
100,100,0.1,50,4.9,97,0.35,250,17.309
100,100,0.1,50,4.9,97,0.39999999999999997,250,17.53
100,100,0.1,50,4.9,97,0.44999999999999996,250,17.937
100,100,0.1,50,4.9,97,0.49999999999999994,250,18.446
100,100,0.1,50,4.9,97,0.5499999999999999,250,19.023
100,100,0.1,50,4.9,97,0.5999999999999999,250,19.628
100,100,0.1,50,5.0,97,0.2,250,19.033
100,100,0.1,50,5.0,97,0.25,250,17.881
100,100,0.1,50,5.0,97,0.3,250,17.501
100,100,0.1,50,5.0,97,0.35,250,17.508
100,100,0.1,50,5.0,97,0.39999999999999997,250,17.724
100,100,0.1,50,5.0,97,0.44999999999999996,250,18.134
100,100,0.1,50,5.0,97,0.49999999999999994,250,18.638
100,100,0.1,50,5.0,97,0.5499999999999999,250,19.217
100,100,0.1,50,5.0,97,0.5999999999999999,250,19.821
100,100,0.1,50,0.2,98,0.2,250,2.82
100,100,0.1,50,0.2,98,0.25,250,2.973
100,100,0.1,50,0.2,98,0.3,250,3.133
100,100,0.1,50,0.2,98,0.35,250,3.306
100,100,0.1,50,0.2,98,0.39999999999999997,250,3.482
100,100,0.1,50,0.2,98,0.44999999999999996,250,3.66
100,100,0.1,50,0.2,98,0.49999999999999994,250,3.848
100,100,0.1,50,0.2,98,0.5499999999999999,250,4.037
100,100,0.1,50,0.2,98,0.5999999999999999,250,4.231
100,100,0.1,50,0.3,98,0.2,250,3.319
100,100,0.1,50,0.3,98,0.25,250,3.466
100,100,0.1,50,0.3,98,0.3,250,3.642
100,100,0.1,50,0.3,98,0.35,250,3.838
100,100,0.1,50,0.3,98,0.39999999999999997,250,4.043
100,100,0.1,50,0.3,98,0.44999999999999996,250,4.262
100,100,0.1,50,0.3,98,0.49999999999999994,250,4.486
100,100,0.1,50,0.3,98,0.5499999999999999,250,4.717
100,100,0.1,50,0.3,98,0.5999999999999999,250,4.952
100,100,0.1,50,0.4,98,0.2,250,3.754
100,100,0.1,50,0.4,98,0.25,250,3.901
100,100,0.1,50,0.4,98,0.3,250,4.09
100,100,0.1,50,0.4,98,0.35,250,4.306
100,100,0.1,50,0.4,98,0.39999999999999997,250,4.541
100,100,0.1,50,0.4,98,0.44999999999999996,250,4.789
100,100,0.1,50,0.4,98,0.49999999999999994,250,5.048
100,100,0.1,50,0.4,98,0.5499999999999999,250,5.308
100,100,0.1,50,0.4,98,0.5999999999999999,250,5.575
100,100,0.1,50,0.5,98,0.2,250,4.162
100,100,0.1,50,0.5,98,0.25,250,4.302
100,100,0.1,50,0.5,98,0.3,250,4.501
100,100,0.1,50,0.5,98,0.35,250,4.737
100,100,0.1,50,0.5,98,0.39999999999999997,250,4.991
100,100,0.1,50,0.5,98,0.44999999999999996,250,5.267
100,100,0.1,50,0.5,98,0.49999999999999994,250,5.552
100,100,0.1,50,0.5,98,0.5499999999999999,250,5.838
100,100,0.1,50,0.5,98,0.5999999999999999,250,6.137
100,100,0.1,50,0.6,98,0.2,250,4.546
100,100,0.1,50,0.6,98,0.25,250,4.679
100,100,0.1,50,0.6,98,0.3,250,4.884
100,100,0.1,50,0.6,98,0.35,250,5.138
100,100,0.1,50,0.6,98,0.39999999999999997,250,5.413
100,100,0.1,50,0.6,98,0.44999999999999996,250,5.712
100,100,0.1,50,0.6,98,0.49999999999999994,250,6.016
100,100,0.1,50,0.6,98,0.5499999999999999,250,6.33
100,100,0.1,50,0.6,98,0.5999999999999999,250,6.653
100,100,0.1,50,0.7,98,0.2,250,4.913
100,100,0.1,50,0.7,98,0.25,250,5.038
100,100,0.1,50,0.7,98,0.3,250,5.252
100,100,0.1,50,0.7,98,0.35,250,5.516
100,100,0.1,50,0.7,98,0.39999999999999997,250,5.812
100,100,0.1,50,0.7,98,0.44999999999999996,250,6.125
100,100,0.1,50,0.7,98,0.49999999999999994,250,6.45
100,100,0.1,50,0.7,98,0.5499999999999999,250,6.79
100,100,0.1,50,0.7,98,0.5999999999999999,250,7.131
100,100,0.1,50,0.8,98,0.2,250,5.268
100,100,0.1,50,0.8,98,0.25,250,5.388
100,100,0.1,50,0.8,98,0.3,250,5.605
100,100,0.1,50,0.8,98,0.35,250,5.879
100,100,0.1,50,0.8,98,0.39999999999999997,250,6.193
100,100,0.1,50,0.8,98,0.44999999999999996,250,6.519
100,100,0.1,50,0.8,98,0.49999999999999994,250,6.864
100,100,0.1,50,0.8,98,0.5499999999999999,250,7.223
100,100,0.1,50,0.8,98,0.5999999999999999,250,7.585
100,100,0.1,50,0.9,98,0.2,250,5.616
100,100,0.1,50,0.9,98,0.25,250,5.725
100,100,0.1,50,0.9,98,0.3,250,5.946
100,100,0.1,50,0.9,98,0.35,250,6.231
100,100,0.1,50,0.9,98,0.39999999999999997,250,6.551
100,100,0.1,50,0.9,98,0.44999999999999996,250,6.898
100,100,0.1,50,0.9,98,0.49999999999999994,250,7.261
100,100,0.1,50,0.9,98,0.5499999999999999,250,7.635
100,100,0.1,50,0.9,98,0.5999999999999999,250,8.016
100,100,0.1,50,1.0,98,0.2,250,5.952
100,100,0.1,50,1.0,98,0.25,250,6.05
100,100,0.1,50,1.0,98,0.3,250,6.275
100,100,0.1,50,1.0,98,0.35,250,6.568
100,100,0.1,50,1.0,98,0.39999999999999997,250,6.9
100,100,0.1,50,1.0,98,0.44999999999999996,250,7.258
100,100,0.1,50,1.0,98,0.49999999999999994,250,7.64
100,100,0.1,50,1.0,98,0.5499999999999999,250,8.029
100,100,0.1,50,1.0,98,0.5999999999999999,250,8.422
100,100,0.1,50,1.1,98,0.2,250,6.284
100,100,0.1,50,1.1,98,0.25,250,6.369
100,100,0.1,50,1.1,98,0.3,250,6.595
100,100,0.1,50,1.1,98,0.35,250,6.899
100,100,0.1,50,1.1,98,0.39999999999999997,250,7.236
100,100,0.1,50,1.1,98,0.44999999999999996,250,7.605
100,100,0.1,50,1.1,98,0.49999999999999994,250,8.005
100,100,0.1,50,1.1,98,0.5499999999999999,250,8.407
100,100,0.1,50,1.1,98,0.5999999999999999,250,8.818
100,100,0.1,50,1.2,98,0.2,250,6.609
100,100,0.1,50,1.2,98,0.25,250,6.681
100,100,0.1,50,1.2,98,0.3,250,6.91
100,100,0.1,50,1.2,98,0.35,250,7.215
100,100,0.1,50,1.2,98,0.39999999999999997,250,7.561
100,100,0.1,50,1.2,98,0.44999999999999996,250,7.946
100,100,0.1,50,1.2,98,0.49999999999999994,250,8.354
100,100,0.1,50,1.2,98,0.5499999999999999,250,8.769
100,100,0.1,50,1.2,98,0.5999999999999999,250,9.203
100,100,0.1,50,1.3,98,0.2,250,6.928
100,100,0.1,50,1.3,98,0.25,250,6.993
100,100,0.1,50,1.3,98,0.3,250,7.216
100,100,0.1,50,1.3,98,0.35,250,7.524
100,100,0.1,50,1.3,98,0.39999999999999997,250,7.878
100,100,0.1,50,1.3,98,0.44999999999999996,250,8.278
100,100,0.1,50,1.3,98,0.49999999999999994,250,8.697
100,100,0.1,50,1.3,98,0.5499999999999999,250,9.127
100,100,0.1,50,1.3,98,0.5999999999999999,250,9.572
100,100,0.1,50,1.4,98,0.2,250,7.248
100,100,0.1,50,1.4,98,0.25,250,7.296
100,100,0.1,50,1.4,98,0.3,250,7.513
100,100,0.1,50,1.4,98,0.35,250,7.83
100,100,0.1,50,1.4,98,0.39999999999999997,250,8.188
100,100,0.1,50,1.4,98,0.44999999999999996,250,8.601
100,100,0.1,50,1.4,98,0.49999999999999994,250,9.03
100,100,0.1,50,1.4,98,0.5499999999999999,250,9.47
100,100,0.1,50,1.4,98,0.5999999999999999,250,9.928
100,100,0.1,50,1.5,98,0.2,250,7.559
100,100,0.1,50,1.5,98,0.25,250,7.59
100,100,0.1,50,1.5,98,0.3,250,7.808
100,100,0.1,50,1.5,98,0.35,250,8.124
100,100,0.1,50,1.5,98,0.39999999999999997,250,8.489
100,100,0.1,50,1.5,98,0.44999999999999996,250,8.909
100,100,0.1,50,1.5,98,0.49999999999999994,250,9.348
100,100,0.1,50,1.5,98,0.5499999999999999,250,9.806
100,100,0.1,50,1.5,98,0.5999999999999999,250,10.283
100,100,0.1,50,1.6,98,0.2,250,7.868
100,100,0.1,50,1.6,98,0.25,250,7.883
100,100,0.1,50,1.6,98,0.3,250,8.097
100,100,0.1,50,1.6,98,0.35,250,8.414
100,100,0.1,50,1.6,98,0.39999999999999997,250,8.786
100,100,0.1,50,1.6,98,0.44999999999999996,250,9.213
100,100,0.1,50,1.6,98,0.49999999999999994,250,9.659
100,100,0.1,50,1.6,98,0.5499999999999999,250,10.133
100,100,0.1,50,1.6,98,0.5999999999999999,250,10.623
100,100,0.1,50,1.7,98,0.2,250,8.176
100,100,0.1,50,1.7,98,0.25,250,8.173
100,100,0.1,50,1.7,98,0.3,250,8.383
100,100,0.1,50,1.7,98,0.35,250,8.699
100,100,0.1,50,1.7,98,0.39999999999999997,250,9.075
100,100,0.1,50,1.7,98,0.44999999999999996,250,9.512
100,100,0.1,50,1.7,98,0.49999999999999994,250,9.964
100,100,0.1,50,1.7,98,0.5499999999999999,250,10.45
100,100,0.1,50,1.7,98,0.5999999999999999,250,10.946
100,100,0.1,50,1.8,98,0.2,250,8.48
100,100,0.1,50,1.8,98,0.25,250,8.46
100,100,0.1,50,1.8,98,0.3,250,8.66
100,100,0.1,50,1.8,98,0.35,250,8.979
100,100,0.1,50,1.8,98,0.39999999999999997,250,9.36
100,100,0.1,50,1.8,98,0.44999999999999996,250,9.806
100,100,0.1,50,1.8,98,0.49999999999999994,250,10.265
100,100,0.1,50,1.8,98,0.5499999999999999,250,10.758
100,100,0.1,50,1.8,98,0.5999999999999999,250,11.262
100,100,0.1,50,1.9,98,0.2,250,8.783
100,100,0.1,50,1.9,98,0.25,250,8.742
100,100,0.1,50,1.9,98,0.3,250,8.938
100,100,0.1,50,1.9,98,0.35,250,9.254
100,100,0.1,50,1.9,98,0.39999999999999997,250,9.644
100,100,0.1,50,1.9,98,0.44999999999999996,250,10.093
100,100,0.1,50,1.9,98,0.49999999999999994,250,10.558
100,100,0.1,50,1.9,98,0.5499999999999999,250,11.062
100,100,0.1,50,1.9,98,0.5999999999999999,250,11.579
100,100,0.1,50,2.0,98,0.2,250,9.082
100,100,0.1,50,2.0,98,0.25,250,9.022
100,100,0.1,50,2.0,98,0.3,250,9.208
100,100,0.1,50,2.0,98,0.35,250,9.526
100,100,0.1,50,2.0,98,0.39999999999999997,250,9.918
100,100,0.1,50,2.0,98,0.44999999999999996,250,10.37
100,100,0.1,50,2.0,98,0.49999999999999994,250,10.846
100,100,0.1,50,2.0,98,0.5499999999999999,250,11.359
100,100,0.1,50,2.0,98,0.5999999999999999,250,11.883
100,100,0.1,50,2.1,98,0.2,250,9.379
100,100,0.1,50,2.1,98,0.25,250,9.3
100,100,0.1,50,2.1,98,0.3,250,9.479
100,100,0.1,50,2.1,98,0.35,250,9.791
100,100,0.1,50,2.1,98,0.39999999999999997,250,10.186
100,100,0.1,50,2.1,98,0.44999999999999996,250,10.646
100,100,0.1,50,2.1,98,0.49999999999999994,250,11.13
100,100,0.1,50,2.1,98,0.5499999999999999,250,11.647
100,100,0.1,50,2.1,98,0.5999999999999999,250,12.186
100,100,0.1,50,2.2,98,0.2,250,9.671
100,100,0.1,50,2.2,98,0.25,250,9.576
100,100,0.1,50,2.2,98,0.3,250,9.744
100,100,0.1,50,2.2,98,0.35,250,10.056
100,100,0.1,50,2.2,98,0.39999999999999997,250,10.449
100,100,0.1,50,2.2,98,0.44999999999999996,250,10.916
100,100,0.1,50,2.2,98,0.49999999999999994,250,11.405
100,100,0.1,50,2.2,98,0.5499999999999999,250,11.927
100,100,0.1,50,2.2,98,0.5999999999999999,250,12.47
100,100,0.1,50,2.3,98,0.2,250,9.963
100,100,0.1,50,2.3,98,0.25,250,9.848
100,100,0.1,50,2.3,98,0.3,250,10.006
100,100,0.1,50,2.3,98,0.35,250,10.317
100,100,0.1,50,2.3,98,0.39999999999999997,250,10.714
100,100,0.1,50,2.3,98,0.44999999999999996,250,11.185
100,100,0.1,50,2.3,98,0.49999999999999994,250,11.678
100,100,0.1,50,2.3,98,0.5499999999999999,250,12.208
100,100,0.1,50,2.3,98,0.5999999999999999,250,12.762
100,100,0.1,50,2.4,98,0.2,250,10.253
100,100,0.1,50,2.4,98,0.25,250,10.114
100,100,0.1,50,2.4,98,0.3,250,10.265
100,100,0.1,50,2.4,98,0.35,250,10.571
100,100,0.1,50,2.4,98,0.39999999999999997,250,10.966
100,100,0.1,50,2.4,98,0.44999999999999996,250,11.446
100,100,0.1,50,2.4,98,0.49999999999999994,250,11.951
100,100,0.1,50,2.4,98,0.5499999999999999,250,12.479
100,100,0.1,50,2.4,98,0.5999999999999999,250,13.04
100,100,0.1,50,2.5,98,0.2,250,10.545
100,100,0.1,50,2.5,98,0.25,250,10.38
100,100,0.1,50,2.5,98,0.3,250,10.519
100,100,0.1,50,2.5,98,0.35,250,10.823
100,100,0.1,50,2.5,98,0.39999999999999997,250,11.219
100,100,0.1,50,2.5,98,0.44999999999999996,250,11.702
100,100,0.1,50,2.5,98,0.49999999999999994,250,12.222
100,100,0.1,50,2.5,98,0.5499999999999999,250,12.751
100,100,0.1,50,2.5,98,0.5999999999999999,250,13.32
100,100,0.1,50,2.6,98,0.2,250,10.829
100,100,0.1,50,2.6,98,0.25,250,10.644
100,100,0.1,50,2.6,98,0.3,250,10.777
100,100,0.1,50,2.6,98,0.35,250,11.075
100,100,0.1,50,2.6,98,0.39999999999999997,250,11.471
100,100,0.1,50,2.6,98,0.44999999999999996,250,11.958
100,100,0.1,50,2.6,98,0.49999999999999994,250,12.48
100,100,0.1,50,2.6,98,0.5499999999999999,250,13.012
100,100,0.1,50,2.6,98,0.5999999999999999,250,13.594
100,100,0.1,50,2.7,98,0.2,250,11.113
100,100,0.1,50,2.7,98,0.25,250,10.905
100,100,0.1,50,2.7,98,0.3,250,11.029
100,100,0.1,50,2.7,98,0.35,250,11.323
100,100,0.1,50,2.7,98,0.39999999999999997,250,11.714
100,100,0.1,50,2.7,98,0.44999999999999996,250,12.205
100,100,0.1,50,2.7,98,0.49999999999999994,250,12.736
100,100,0.1,50,2.7,98,0.5499999999999999,250,13.271
100,100,0.1,50,2.7,98,0.5999999999999999,250,13.857
100,100,0.1,50,2.8,98,0.2,250,11.395
100,100,0.1,50,2.8,98,0.25,250,11.164
100,100,0.1,50,2.8,98,0.3,250,11.276
100,100,0.1,50,2.8,98,0.35,250,11.57
100,100,0.1,50,2.8,98,0.39999999999999997,250,11.958
100,100,0.1,50,2.8,98,0.44999999999999996,250,12.452
100,100,0.1,50,2.8,98,0.49999999999999994,250,12.985
100,100,0.1,50,2.8,98,0.5499999999999999,250,13.519
100,100,0.1,50,2.8,98,0.5999999999999999,250,14.118
100,100,0.1,50,2.9,98,0.2,250,11.672
100,100,0.1,50,2.9,98,0.25,250,11.423
100,100,0.1,50,2.9,98,0.3,250,11.521
100,100,0.1,50,2.9,98,0.35,250,11.811
100,100,0.1,50,2.9,98,0.39999999999999997,250,12.196
100,100,0.1,50,2.9,98,0.44999999999999996,250,12.694
100,100,0.1,50,2.9,98,0.49999999999999994,250,13.227
100,100,0.1,50,2.9,98,0.5499999999999999,250,13.779
100,100,0.1,50,2.9,98,0.5999999999999999,250,14.369
100,100,0.1,50,3.0,98,0.2,250,11.951
100,100,0.1,50,3.0,98,0.25,250,11.68
100,100,0.1,50,3.0,98,0.3,250,11.766
100,100,0.1,50,3.0,98,0.35,250,12.046
100,100,0.1,50,3.0,98,0.39999999999999997,250,12.438
100,100,0.1,50,3.0,98,0.44999999999999996,250,12.932
100,100,0.1,50,3.0,98,0.49999999999999994,250,13.466
100,100,0.1,50,3.0,98,0.5499999999999999,250,14.028
100,100,0.1,50,3.0,98,0.5999999999999999,250,14.629
100,100,0.1,50,3.1,98,0.2,250,12.228
100,100,0.1,50,3.1,98,0.25,250,11.927
100,100,0.1,50,3.1,98,0.3,250,12.007
100,100,0.1,50,3.1,98,0.35,250,12.28
100,100,0.1,50,3.1,98,0.39999999999999997,250,12.675
100,100,0.1,50,3.1,98,0.44999999999999996,250,13.165
100,100,0.1,50,3.1,98,0.49999999999999994,250,13.703
100,100,0.1,50,3.1,98,0.5499999999999999,250,14.275
100,100,0.1,50,3.1,98,0.5999999999999999,250,14.883
100,100,0.1,50,3.2,98,0.2,250,12.504
100,100,0.1,50,3.2,98,0.25,250,12.177
100,100,0.1,50,3.2,98,0.3,250,12.248
100,100,0.1,50,3.2,98,0.35,250,12.511
100,100,0.1,50,3.2,98,0.39999999999999997,250,12.907
100,100,0.1,50,3.2,98,0.44999999999999996,250,13.4
100,100,0.1,50,3.2,98,0.49999999999999994,250,13.943
100,100,0.1,50,3.2,98,0.5499999999999999,250,14.515
100,100,0.1,50,3.2,98,0.5999999999999999,250,15.126
100,100,0.1,50,3.3,98,0.2,250,12.777
100,100,0.1,50,3.3,98,0.25,250,12.428
100,100,0.1,50,3.3,98,0.3,250,12.483
100,100,0.1,50,3.3,98,0.35,250,12.744
100,100,0.1,50,3.3,98,0.39999999999999997,250,13.135
100,100,0.1,50,3.3,98,0.44999999999999996,250,13.631
100,100,0.1,50,3.3,98,0.49999999999999994,250,14.177
100,100,0.1,50,3.3,98,0.5499999999999999,250,14.754
100,100,0.1,50,3.3,98,0.5999999999999999,250,15.363
100,100,0.1,50,3.4,98,0.2,250,13.048
100,100,0.1,50,3.4,98,0.25,250,12.676
100,100,0.1,50,3.4,98,0.3,250,12.716
100,100,0.1,50,3.4,98,0.35,250,12.973
100,100,0.1,50,3.4,98,0.39999999999999997,250,13.364
100,100,0.1,50,3.4,98,0.44999999999999996,250,13.864
100,100,0.1,50,3.4,98,0.49999999999999994,250,14.409
100,100,0.1,50,3.4,98,0.5499999999999999,250,14.988
100,100,0.1,50,3.4,98,0.5999999999999999,250,15.596
100,100,0.1,50,3.5,98,0.2,250,13.321
100,100,0.1,50,3.5,98,0.25,250,12.923
100,100,0.1,50,3.5,98,0.3,250,12.944
100,100,0.1,50,3.5,98,0.35,250,13.201
100,100,0.1,50,3.5,98,0.39999999999999997,250,13.589
100,100,0.1,50,3.5,98,0.44999999999999996,250,14.091
100,100,0.1,50,3.5,98,0.49999999999999994,250,14.632
100,100,0.1,50,3.5,98,0.5499999999999999,250,15.214
100,100,0.1,50,3.5,98,0.5999999999999999,250,15.828
100,100,0.1,50,3.6,98,0.2,250,13.589
100,100,0.1,50,3.6,98,0.25,250,13.165
100,100,0.1,50,3.6,98,0.3,250,13.174
100,100,0.1,50,3.6,98,0.35,250,13.42
100,100,0.1,50,3.6,98,0.39999999999999997,250,13.808
100,100,0.1,50,3.6,98,0.44999999999999996,250,14.312
100,100,0.1,50,3.6,98,0.49999999999999994,250,14.857
100,100,0.1,50,3.6,98,0.5499999999999999,250,15.446
100,100,0.1,50,3.6,98,0.5999999999999999,250,16.049
100,100,0.1,50,3.7,98,0.2,250,13.858
100,100,0.1,50,3.7,98,0.25,250,13.407
100,100,0.1,50,3.7,98,0.3,250,13.402
100,100,0.1,50,3.7,98,0.35,250,13.642
100,100,0.1,50,3.7,98,0.39999999999999997,250,14.027
100,100,0.1,50,3.7,98,0.44999999999999996,250,14.53
100,100,0.1,50,3.7,98,0.49999999999999994,250,15.07
100,100,0.1,50,3.7,98,0.5499999999999999,250,15.674
100,100,0.1,50,3.7,98,0.5999999999999999,250,16.277
100,100,0.1,50,3.8,98,0.2,250,14.124
100,100,0.1,50,3.8,98,0.25,250,13.647
100,100,0.1,50,3.8,98,0.3,250,13.631
100,100,0.1,50,3.8,98,0.35,250,13.861
100,100,0.1,50,3.8,98,0.39999999999999997,250,14.246
100,100,0.1,50,3.8,98,0.44999999999999996,250,14.747
100,100,0.1,50,3.8,98,0.49999999999999994,250,15.283
100,100,0.1,50,3.8,98,0.5499999999999999,250,15.894
100,100,0.1,50,3.8,98,0.5999999999999999,250,16.5
100,100,0.1,50,3.9,98,0.2,250,14.39
100,100,0.1,50,3.9,98,0.25,250,13.888
100,100,0.1,50,3.9,98,0.3,250,13.855
100,100,0.1,50,3.9,98,0.35,250,14.078
100,100,0.1,50,3.9,98,0.39999999999999997,250,14.463
100,100,0.1,50,3.9,98,0.44999999999999996,250,14.958
100,100,0.1,50,3.9,98,0.49999999999999994,250,15.499
100,100,0.1,50,3.9,98,0.5499999999999999,250,16.117
100,100,0.1,50,3.9,98,0.5999999999999999,250,16.72
100,100,0.1,50,4.0,98,0.2,250,14.656
100,100,0.1,50,4.0,98,0.25,250,14.126
100,100,0.1,50,4.0,98,0.3,250,14.077
100,100,0.1,50,4.0,98,0.35,250,14.294
100,100,0.1,50,4.0,98,0.39999999999999997,250,14.675
100,100,0.1,50,4.0,98,0.44999999999999996,250,15.17
100,100,0.1,50,4.0,98,0.49999999999999994,250,15.716
100,100,0.1,50,4.0,98,0.5499999999999999,250,16.339
100,100,0.1,50,4.0,98,0.5999999999999999,250,16.94
100,100,0.1,50,4.1,98,0.2,250,14.923
100,100,0.1,50,4.1,98,0.25,250,14.36
100,100,0.1,50,4.1,98,0.3,250,14.296
100,100,0.1,50,4.1,98,0.35,250,14.509
100,100,0.1,50,4.1,98,0.39999999999999997,250,14.886
100,100,0.1,50,4.1,98,0.44999999999999996,250,15.377
100,100,0.1,50,4.1,98,0.49999999999999994,250,15.925
100,100,0.1,50,4.1,98,0.5499999999999999,250,16.551
