S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj,best_beta
100,100,0.1,50,0.8,90,0.3,250,11.577,10.459,11.564,0.5909
100,100,0.1,50,0.8,90,0.35,250,12.02,10.539,12.002,0.5909
100,100,0.1,50,0.8,90,0.4,250,12.418,10.576,12.398,0.5899
100,100,0.1,50,0.8,90,0.45,250,12.789,10.59,12.767,0.589
100,100,0.1,50,0.8,90,0.5,250,13.15,10.59,13.119,0.5909
100,100,0.1,50,0.8,90,0.55,250,13.487,10.582,13.46,0.5889
100,100,0.1,50,0.8,90,0.6,250,13.818,10.569,13.794,0.5889
100,100,0.1,50,0.9,90,0.2,250,11.153,10.634,11.147,0.591
100,100,0.1,50,0.9,90,0.25,250,11.717,10.831,11.715,0.5889
100,100,0.1,50,0.9,90,0.3,250,12.19,10.905,12.175,0.59
100,100,0.1,50,0.9,90,0.35,250,12.598,10.919,12.577,0.591
100,100,0.1,50,0.9,90,0.4,250,12.97,10.904,12.947,0.59
100,100,0.1,50,0.9,90,0.45,250,13.321,10.876,13.298,0.5889
100,100,0.1,50,0.9,90,0.5,250,13.666,10.842,13.639,0.589
100,100,0.1,50,0.9,90,0.55,250,14.001,10.807,13.973,0.5889
100,100,0.1,50,0.9,90,0.6,250,14.322,10.771,14.304,0.5889
100,100,0.1,50,1.0,90,0.2,250,11.848,11.233,11.841,0.59
100,100,0.1,50,1.0,90,0.25,250,12.342,11.323,12.34,0.5889
100,100,0.1,50,1.0,90,0.3,250,12.765,11.315,12.749,0.59
100,100,0.1,50,1.0,90,0.35,250,13.132,11.266,13.114,0.5889
100,100,0.1,50,1.0,90,0.4,250,13.483,11.202,13.459,0.5899
100,100,0.1,50,1.0,90,0.45,250,13.823,11.135,13.793,0.5899
100,100,0.1,50,1.0,90,0.5,250,14.153,11.07,14.123,0.5889
100,100,0.1,50,1.0,90,0.55,250,14.475,11.008,14.452,0.5889
100,100,0.1,50,1.0,90,0.6,250,14.801,10.951,14.78,0.5889
100,100,0.1,50,1.1,90,0.2,250,12.516,11.801,12.506,0.591
100,100,0.1,50,1.1,90,0.25,250,12.943,11.784,12.933,0.5889
100,100,0.1,50,1.1,90,0.3,250,13.307,11.696,13.292,0.589
100,100,0.1,50,1.1,90,0.35,250,13.64,11.586,13.622,0.5889
100,100,0.1,50,1.1,90,0.4,250,13.964,11.475,13.941,0.5889
100,100,0.1,50,1.1,90,0.45,250,14.292,11.371,14.259,0.5899
100,100,0.1,50,1.1,90,0.5,250,14.61,11.277,14.579,0.5889
100,100,0.1,50,1.1,90,0.55,250,14.926,11.191,14.901,0.5889
100,100,0.1,50,1.1,90,0.6,250,15.256,11.114,15.227,0.5889
100,100,0.1,50,1.2,90,0.2,250,13.158,12.341,13.145,0.591
100,100,0.1,50,1.2,90,0.25,250,13.513,12.219,13.501,0.589
100,100,0.1,50,1.2,90,0.3,250,13.825,12.052,13.808,0.589
100,100,0.1,50,1.2,90,0.35,250,14.13,11.883,14.103,0.5909
100,100,0.1,50,1.2,90,0.4,250,14.422,11.728,14.399,0.5889
100,100,0.1,50,1.2,90,0.45,250,14.729,11.589,14.701,0.5889
100,100,0.1,50,1.2,90,0.5,250,15.029,11.467,15.01,0.5889
100,100,0.1,50,1.2,90,0.55,250,15.353,11.358,15.327,0.5889
100,100,0.1,50,1.2,90,0.6,250,15.688,11.263,15.65,0.5889
100,100,0.1,50,1.3,90,0.2,250,13.772,12.857,13.761,0.5909
100,100,0.1,50,1.3,90,0.25,250,14.059,12.63,14.045,0.589
100,100,0.1,50,1.3,90,0.3,250,14.321,12.387,14.302,0.589
100,100,0.1,50,1.3,90,0.35,250,14.587,12.162,14.562,0.589
100,100,0.1,50,1.3,90,0.4,250,14.865,11.964,14.835,0.5899
100,100,0.1,50,1.3,90,0.45,250,15.158,11.792,15.121,0.5899
100,100,0.1,50,1.3,90,0.5,250,15.447,11.643,15.421,0.5889
100,100,0.1,50,1.3,90,0.55,250,15.765,11.513,15.732,0.5889
100,100,0.1,50,1.3,90,0.6,250,16.101,11.399,16.052,0.589
100,100,0.1,50,1.4,90,0.2,250,14.369,13.352,14.358,0.5899
100,100,0.1,50,1.4,90,0.25,250,14.588,13.022,14.569,0.5909
100,100,0.1,50,1.4,90,0.3,250,14.797,12.704,14.776,0.589
100,100,0.1,50,1.4,90,0.35,250,15.027,12.424,15.002,0.589
100,100,0.1,50,1.4,90,0.4,250,15.286,12.185,15.252,0.5899
100,100,0.1,50,1.4,90,0.45,250,15.556,11.981,15.523,0.5889
100,100,0.1,50,1.4,90,0.5,250,15.84,11.806,15.813,0.5889
100,100,0.1,50,1.4,90,0.55,250,16.155,11.656,16.118,0.5889
100,100,0.1,50,1.4,90,0.6,250,16.486,11.526,16.436,0.589
100,100,0.1,50,1.5,90,0.2,250,14.948,13.829,14.938,0.5889
100,100,0.1,50,1.5,90,0.25,250,15.096,13.396,15.075,0.5909
100,100,0.1,50,1.5,90,0.3,250,15.258,13.005,15.233,0.59
100,100,0.1,50,1.5,90,0.35,250,15.453,12.672,15.425,0.589
100,100,0.1,50,1.5,90,0.4,250,15.685,12.393,15.652,0.589
100,100,0.1,50,1.5,90,0.45,250,15.932,12.158,15.908,0.5889
100,100,0.1,50,1.5,90,0.5,250,16.221,11.959,16.189,0.5889
100,100,0.1,50,1.5,90,0.55,250,16.535,11.79,16.489,0.589
100,100,0.1,50,1.5,90,0.6,250,16.878,11.643,16.804,0.591
100,100,0.1,50,1.6,90,0.2,250,15.509,14.289,15.501,0.5889
100,100,0.1,50,1.6,90,0.25,250,15.588,13.755,15.566,0.5909
100,100,0.1,50,1.6,90,0.3,250,15.702,13.292,15.674,0.59
100,100,0.1,50,1.6,90,0.35,250,15.862,12.908,15.833,0.589
100,100,0.1,50,1.6,90,0.4,250,16.07,12.59,16.038,0.5889
100,100,0.1,50,1.6,90,0.45,250,16.3,12.326,16.279,0.5889
100,100,0.1,50,1.6,90,0.5,250,16.59,12.103,16.55,0.5889
100,100,0.1,50,1.6,90,0.55,250,16.902,11.915,16.845,0.59
100,100,0.1,50,1.6,90,0.6,250,17.25,11.753,17.158,0.591
100,100,0.1,50,1.7,90,0.2,250,16.058,14.734,16.05,0.5889
100,100,0.1,50,1.7,90,0.25,250,16.06,14.099,16.042,0.5889
100,100,0.1,50,1.7,90,0.3,250,16.132,13.567,16.101,0.5909
100,100,0.1,50,1.7,90,0.35,250,16.256,13.132,16.228,0.5889
100,100,0.1,50,1.7,90,0.4,250,16.449,12.777,16.41,0.5899
100,100,0.1,50,1.7,90,0.45,250,16.668,12.484,16.637,0.5889
100,100,0.1,50,1.7,90,0.5,250,16.938,12.239,16.899,0.5889
100,100,0.1,50,1.7,90,0.55,250,17.247,12.033,17.188,0.59
100,100,0.1,50,1.7,90,0.6,250,17.615,11.856,17.499,0.5989
100,100,0.1,50,1.8,90,0.2,250,16.596,15.166,16.587,0.5889
100,100,0.1,50,1.8,90,0.25,250,16.525,14.432,16.505,0.5889
100,100,0.1,50,1.8,90,0.3,250,16.547,13.83,16.516,0.59
100,100,0.1,50,1.8,90,0.35,250,16.645,13.346,16.61,0.5899
100,100,0.1,50,1.8,90,0.4,250,16.82,12.955,16.771,0.591
100,100,0.1,50,1.8,90,0.45,250,17.018,12.634,16.983,0.5889
100,100,0.1,50,1.8,90,0.5,250,17.28,12.368,17.236,0.5889
100,100,0.1,50,1.8,90,0.55,250,17.584,12.144,17.52,0.59
100,100,0.1,50,1.8,90,0.6,250,17.953,11.954,17.828,0.5989
100,100,0.1,50,1.9,90,0.2,250,17.121,15.585,17.111,0.5889
100,100,0.1,50,1.9,90,0.25,250,16.977,14.752,16.957,0.5889
100,100,0.1,50,1.9,90,0.3,250,16.947,14.084,16.919,0.589
100,100,0.1,50,1.9,90,0.35,250,17.014,13.552,16.981,0.5889
100,100,0.1,50,1.9,90,0.4,250,17.158,13.125,17.12,0.5889
100,100,0.1,50,1.9,90,0.45,250,17.353,12.777,17.319,0.5889
100,100,0.1,50,1.9,90,0.5,250,17.613,12.49,17.563,0.589
100,100,0.1,50,1.9,90,0.55,250,17.934,12.249,17.841,0.591
100,100,0.1,50,1.9,90,0.6,250,18.28,12.045,18.147,0.5989
100,100,0.1,50,2.0,90,0.2,250,17.635,15.993,17.624,0.5889
100,100,0.1,50,2.0,90,0.25,250,17.416,15.063,17.397,0.5889
100,100,0.1,50,2.0,90,0.3,250,17.343,14.328,17.312,0.5899
100,100,0.1,50,2.0,90,0.35,250,17.38,13.749,17.342,0.5899
100,100,0.1,50,2.0,90,0.4,250,17.495,13.287,17.46,0.5889
100,100,0.1,50,2.0,90,0.45,250,17.687,12.914,17.645,0.5889
100,100,0.1,50,2.0,90,0.5,250,17.938,12.606,17.879,0.5899
100,100,0.1,50,2.0,90,0.55,250,18.264,12.35,18.153,0.5989
100,100,0.1,50,2.0,90,0.6,250,18.599,12.132,18.455,0.5989
100,100,0.1,50,2.1,90,0.2,250,18.139,16.389,18.126,0.5889
100,100,0.1,50,2.1,90,0.25,250,17.847,15.363,17.828,0.5889
100,100,0.1,50,2.1,90,0.3,250,17.728,14.563,17.695,0.5899
100,100,0.1,50,2.1,90,0.35,250,17.731,13.938,17.693,0.589
100,100,0.1,50,2.1,90,0.4,250,17.823,13.443,17.791,0.5889
100,100,0.1,50,2.1,90,0.45,250,18.01,13.044,17.961,0.589
100,100,0.1,50,2.1,90,0.5,250,18.254,12.717,18.187,0.5909
100,100,0.1,50,2.1,90,0.55,250,18.586,12.445,18.455,0.5989
100,100,0.1,50,2.1,90,0.6,250,18.907,12.215,18.755,0.5989
100,100,0.1,50,2.2,90,0.2,250,18.633,16.776,18.62,0.5889
100,100,0.1,50,2.2,90,0.25,250,18.265,15.655,18.249,0.5889
100,100,0.1,50,2.2,90,0.3,250,18.107,14.791,18.069,0.59
100,100,0.1,50,2.2,90,0.35,250,18.075,14.121,18.036,0.589
100,100,0.1,50,2.2,90,0.4,250,18.149,13.593,18.112,0.5889
100,100,0.1,50,2.2,90,0.45,250,18.328,13.169,18.269,0.59
100,100,0.1,50,2.2,90,0.5,250,18.564,12.823,18.486,0.591
100,100,0.1,50,2.2,90,0.55,250,18.894,12.536,18.749,0.5989
100,100,0.1,50,2.2,90,0.6,250,19.229,12.294,19.046,0.6
100,100,0.1,50,2.3,90,0.2,250,19.12,17.154,19.104,0.5889
100,100,0.1,50,2.3,90,0.25,250,18.678,15.939,18.661,0.5889
100,100,0.1,50,2.3,90,0.3,250,18.474,15.011,18.434,0.59
100,100,0.1,50,2.3,90,0.35,250,18.417,14.297,18.371,0.59
100,100,0.1,50,2.3,90,0.4,250,18.46,13.737,18.427,0.5889
100,100,0.1,50,2.3,90,0.45,250,18.63,13.29,18.57,0.59
100,100,0.1,50,2.3,90,0.5,250,18.868,12.925,18.778,0.591
100,100,0.1,50,2.3,90,0.55,250,19.191,12.623,19.035,0.5989
100,100,0.1,50,2.3,90,0.6,250,19.523,12.369,19.33,0.6009
100,100,0.1,50,2.4,90,0.2,250,19.598,17.523,19.58,0.5889
100,100,0.1,50,2.4,90,0.25,250,19.082,16.215,19.065,0.5889
100,100,0.1,50,2.4,90,0.3,250,18.83,15.225,18.792,0.5899
100,100,0.1,50,2.4,90,0.35,250,18.746,14.468,18.698,0.59
100,100,0.1,50,2.4,90,0.4,250,18.768,13.876,18.733,0.5889
100,100,0.1,50,2.4,90,0.45,250,18.93,13.405,18.863,0.5909
100,100,0.1,50,2.4,90,0.5,250,19.166,13.022,19.062,0.591
100,100,0.1,50,2.4,90,0.55,250,19.475,12.706,19.314,0.5989
100,100,0.1,50,2.4,90,0.6,250,19.813,12.44,19.606,0.601
100,100,0.1,50,2.5,90,0.2,250,20.067,17.884,20.047,0.5889
100,100,0.1,50,2.5,90,0.25,250,19.48,16.484,19.462,0.5889
100,100,0.1,50,2.5,90,0.3,250,19.18,15.432,19.142,0.589
100,100,0.1,50,2.5,90,0.35,250,19.068,14.632,19.018,0.59
100,100,0.1,50,2.5,90,0.4,250,19.078,14.011,19.033,0.5889
100,100,0.1,50,2.5,90,0.45,250,19.219,13.516,19.149,0.5909
100,100,0.1,50,2.5,90,0.5,250,19.449,13.116,19.34,0.591
100,100,0.1,50,2.5,90,0.55,250,19.756,12.785,19.587,0.5989
100,100,0.1,50,2.5,90,0.6,250,20.089,12.509,19.876,0.601
100,100,0.1,50,2.6,90,0.2,250,20.526,18.237,20.507,0.5889
100,100,0.1,50,2.6,90,0.25,250,19.876,16.746,19.851,0.5889
100,100,0.1,50,2.6,90,0.3,250,19.52,15.634,19.486,0.5889
100,100,0.1,50,2.6,90,0.35,250,19.383,14.792,19.331,0.59
100,100,0.1,50,2.6,90,0.4,250,19.369,14.14,19.326,0.5889
100,100,0.1,50,2.6,90,0.45,250,19.506,13.624,19.429,0.591
100,100,0.1,50,2.6,90,0.5,250,19.744,13.206,19.611,0.5989
100,100,0.1,50,2.6,90,0.55,250,20.041,12.862,19.853,0.6
100,100,0.1,50,2.6,90,0.6,250,20.383,12.574,20.139,0.601
100,100,0.1,50,2.7,90,0.2,250,20.981,18.583,20.96,0.5889
100,100,0.1,50,2.7,90,0.25,250,20.26,17.001,20.234,0.5889
100,100,0.1,50,2.7,90,0.3,250,19.859,15.83,19.823,0.5889
100,100,0.1,50,2.7,90,0.35,250,19.692,14.947,19.638,0.59
100,100,0.1,50,2.7,90,0.4,250,19.667,14.266,19.613,0.589
100,100,0.1,50,2.7,90,0.45,250,19.782,13.727,19.703,0.591
100,100,0.1,50,2.7,90,0.5,250,20.019,13.293,19.877,0.5989
100,100,0.1,50,2.7,90,0.55,250,20.319,12.935,20.113,0.601
100,100,0.1,50,2.7,90,0.6,250,20.676,12.637,20.396,0.6089
100,100,0.1,50,2.8,90,0.2,250,21.426,18.922,21.407,0.5889
100,100,0.1,50,2.8,90,0.25,250,20.639,17.251,20.61,0.5889
100,100,0.1,50,2.8,90,0.3,250,20.199,16.021,20.153,0.5899
100,100,0.1,50,2.8,90,0.35,250,19.99,15.098,19.939,0.5899
100,100,0.1,50,2.8,90,0.4,250,19.958,14.387,19.894,0.59
100,100,0.1,50,2.8,90,0.45,250,20.061,13.827,19.971,0.591
100,100,0.1,50,2.8,90,0.5,250,20.295,13.376,20.136,0.5989
100,100,0.1,50,2.8,90,0.55,250,20.575,13.006,20.367,0.601
100,100,0.1,50,2.8,90,0.6,250,20.942,12.698,20.647,0.6089
100,100,0.1,50,2.9,90,0.2,250,21.869,19.255,21.846,0.5889
100,100,0.1,50,2.9,90,0.25,250,21.011,17.495,20.98,0.5889
100,100,0.1,50,2.9,90,0.3,250,20.521,16.207,20.478,0.589
100,100,0.1,50,2.9,90,0.35,250,20.281,15.244,20.234,0.5889
100,100,0.1,50,2.9,90,0.4,250,20.236,14.505,20.17,0.59
100,100,0.1,50,2.9,90,0.45,250,20.339,13.924,20.234,0.591
100,100,0.1,50,2.9,90,0.5,250,20.579,13.457,20.39,0.6
100,100,0.1,50,2.9,90,0.55,250,20.841,13.074,20.616,0.601
100,100,0.1,50,2.9,90,0.6,250,21.208,12.756,20.893,0.6089
100,100,0.1,50,3.0,90,0.2,250,22.303,19.581,22.28,0.5889
100,100,0.1,50,3.0,90,0.25,250,21.375,17.733,21.344,0.5889
100,100,0.1,50,3.0,90,0.3,250,20.836,16.388,20.797,0.5889
100,100,0.1,50,3.0,90,0.35,250,20.565,15.386,20.524,0.5889
100,100,0.1,50,3.0,90,0.4,250,20.509,14.62,20.441,0.59
100,100,0.1,50,3.0,90,0.45,250,20.603,14.018,20.492,0.591
100,100,0.1,50,3.0,90,0.5,250,20.829,13.535,20.64,0.6
100,100,0.1,50,3.0,90,0.55,250,21.099,13.14,20.86,0.601
100,100,0.1,50,3.0,90,0.6,250,21.475,12.812,21.134,0.609
100,100,0.1,50,3.1,90,0.2,250,22.729,19.901,22.707,0.5889
100,100,0.1,50,3.1,90,0.25,250,21.73,17.967,21.702,0.5889
100,100,0.1,50,3.1,90,0.3,250,21.157,16.565,21.111,0.589
100,100,0.1,50,3.1,90,0.35,250,20.86,15.525,20.809,0.5889
100,100,0.1,50,3.1,90,0.4,250,20.774,14.731,20.706,0.59
100,100,0.1,50,3.1,90,0.45,250,20.874,14.109,20.744,0.5989
100,100,0.1,50,3.1,90,0.5,250,21.079,13.61,20.884,0.6
100,100,0.1,50,3.1,90,0.55,250,21.342,13.204,21.098,0.601
100,100,0.1,50,3.1,90,0.6,250,21.713,12.866,21.37,0.6089
100,100,0.1,50,3.2,90,0.2,250,23.153,20.216,23.129,0.5889
100,100,0.1,50,3.2,90,0.25,250,22.082,18.195,22.055,0.5889
100,100,0.1,50,3.2,90,0.3,250,21.461,16.738,21.42,0.5889
100,100,0.1,50,3.2,90,0.35,250,21.142,15.659,21.089,0.589
100,100,0.1,50,3.2,90,0.4,250,21.038,14.839,20.967,0.59
100,100,0.1,50,3.2,90,0.45,250,21.13,14.197,20.992,0.5989
100,100,0.1,50,3.2,90,0.5,250,21.345,13.684,21.123,0.601
100,100,0.1,50,3.2,90,0.55,250,21.586,13.265,21.333,0.601
100,100,0.1,50,3.2,90,0.6,250,21.978,12.918,21.601,0.6109
100,100,0.1,50,3.3,90,0.2,250,23.569,20.525,23.545,0.5889
100,100,0.1,50,3.3,90,0.25,250,22.431,18.419,22.403,0.5889
100,100,0.1,50,3.3,90,0.3,250,21.772,16.906,21.724,0.589
100,100,0.1,50,3.3,90,0.35,250,21.414,15.791,21.365,0.5889
100,100,0.1,50,3.3,90,0.4,250,21.302,14.944,21.224,0.5909
100,100,0.1,50,3.3,90,0.45,250,21.382,14.282,21.236,0.5989
100,100,0.1,50,3.3,90,0.5,250,21.584,13.754,21.359,0.601
100,100,0.1,50,3.3,90,0.55,250,21.849,13.324,21.563,0.6089
100,100,0.1,50,3.3,90,0.6,250,22.233,12.968,21.828,0.611
100,100,0.1,50,3.4,90,0.2,250,23.979,20.829,23.955,0.5889
100,100,0.1,50,3.4,90,0.25,250,22.779,18.639,22.746,0.5889
100,100,0.1,50,3.4,90,0.3,250,22.073,17.071,22.024,0.589
100,100,0.1,50,3.4,90,0.35,250,21.687,15.919,21.636,0.5889
100,100,0.1,50,3.4,90,0.4,250,21.565,15.046,21.476,0.591
100,100,0.1,50,3.4,90,0.45,250,21.634,14.365,21.475,0.5989
100,100,0.1,50,3.4,90,0.5,250,21.826,13.823,21.59,0.601
100,100,0.1,50,3.4,90,0.55,250,22.088,13.382,21.789,0.6089
100,100,0.1,50,3.4,90,0.6,250,22.459,13.017,22.051,0.611
100,100,0.1,50,3.5,90,0.2,250,24.382,21.127,24.361,0.5889
100,100,0.1,50,3.5,90,0.25,250,23.123,18.854,23.084,0.5889
100,100,0.1,50,3.5,90,0.3,250,22.372,17.233,22.319,0.5899
100,100,0.1,50,3.5,90,0.35,250,21.961,16.044,21.902,0.589
100,100,0.1,50,3.5,90,0.4,250,21.819,15.145,21.723,0.591
100,100,0.1,50,3.5,90,0.45,250,21.876,14.446,21.711,0.5989
100,100,0.1,50,3.5,90,0.5,250,22.066,13.89,21.817,0.601
100,100,0.1,50,3.5,90,0.55,250,22.333,13.437,22.01,0.6089
100,100,0.1,50,3.5,90,0.6,250,22.705,13.064,22.269,0.611
100,100,0.1,50,3.6,90,0.2,250,24.784,21.421,24.762,0.5889
100,100,0.1,50,3.6,90,0.25,250,23.457,19.065,23.417,0.5889
100,100,0.1,50,3.6,90,0.3,250,22.664,17.391,22.609,0.5899
100,100,0.1,50,3.6,90,0.35,250,22.228,16.166,22.165,0.5899
100,100,0.1,50,3.6,90,0.4,250,22.069,15.242,21.967,0.591
100,100,0.1,50,3.6,90,0.45,250,22.13,14.525,21.942,0.599
100,100,0.1,50,3.6,90,0.5,250,22.296,13.954,22.04,0.601
100,100,0.1,50,3.6,90,0.55,250,22.583,13.491,22.228,0.609
100,100,0.1,50,3.6,90,0.6,250,22.952,13.109,22.484,0.611
100,100,0.1,50,3.7,90,0.2,250,25.182,21.71,25.157,0.5889
100,100,0.1,50,3.7,90,0.25,250,23.79,19.272,23.746,0.589
100,100,0.1,50,3.7,90,0.3,250,22.953,17.545,22.896,0.5899
100,100,0.1,50,3.7,90,0.35,250,22.493,16.286,22.423,0.59
100,100,0.1,50,3.7,90,0.4,250,22.325,15.337,22.207,0.591
100,100,0.1,50,3.7,90,0.45,250,22.371,14.601,22.17,0.6
100,100,0.1,50,3.7,90,0.5,250,22.527,14.017,22.259,0.601
100,100,0.1,50,3.7,90,0.55,250,22.813,13.544,22.442,0.6099
100,100,0.1,50,3.7,90,0.6,250,23.195,13.153,22.695,0.611
100,100,0.1,50,3.8,90,0.2,250,25.576,21.994,25.548,0.5889
100,100,0.1,50,3.8,90,0.25,250,24.121,19.475,24.071,0.5899
100,100,0.1,50,3.8,90,0.3,250,23.237,17.697,23.178,0.5899
100,100,0.1,50,3.8,90,0.35,250,22.753,16.402,22.678,0.59
100,100,0.1,50,3.8,90,0.4,250,22.577,15.429,22.444,0.5989
100,100,0.1,50,3.8,90,0.45,250,22.597,14.676,22.394,0.5999
100,100,0.1,50,3.8,90,0.5,250,22.76,14.078,22.475,0.601
100,100,0.1,50,3.8,90,0.55,250,23.041,13.594,22.653,0.6109
100,100,0.1,50,3.8,90,0.6,250,23.431,13.196,22.902,0.611
100,100,0.1,50,3.9,90,0.2,250,25.962,22.274,25.935,0.5889
100,100,0.1,50,3.9,90,0.25,250,24.445,19.675,24.392,0.59
100,100,0.1,50,3.9,90,0.3,250,23.517,17.845,23.457,0.5899
100,100,0.1,50,3.9,90,0.35,250,23.013,16.516,22.929,0.591
100,100,0.1,50,3.9,90,0.4,250,22.824,15.519,22.676,0.5989
100,100,0.1,50,3.9,90,0.45,250,22.832,14.748,22.614,0.6009
100,100,0.1,50,3.9,90,0.5,250,22.977,14.138,22.687,0.601
100,100,0.1,50,3.9,90,0.55,250,23.273,13.644,22.86,0.611
100,100,0.1,50,3.9,90,0.6,250,23.656,13.237,23.106,0.611
100,100,0.1,50,4.0,90,0.2,250,26.344,22.55,26.317,0.5889
100,100,0.1,50,4.0,90,0.25,250,24.758,19.871,24.708,0.589
100,100,0.1,50,4.0,90,0.3,250,23.797,17.991,23.731,0.59
100,100,0.1,50,4.0,90,0.35,250,23.271,16.628,23.177,0.591
100,100,0.1,50,4.0,90,0.4,250,23.066,15.607,22.906,0.5989
100,100,0.1,50,4.0,90,0.45,250,23.05,14.819,22.831,0.6009
100,100,0.1,50,4.0,90,0.5,250,23.214,14.195,22.897,0.6089
100,100,0.1,50,4.0,90,0.55,250,23.495,13.691,23.064,0.611
100,100,0.1,50,4.0,90,0.6,250,23.874,13.277,23.307,0.611
100,100,0.1,50,4.1,90,0.2,250,26.719,22.822,26.695,0.5889
100,100,0.1,50,4.1,90,0.25,250,25.073,20.063,25.021,0.5899
100,100,0.1,50,4.1,90,0.3,250,24.071,18.133,24.003,0.59
100,100,0.1,50,4.1,90,0.35,250,23.528,16.737,23.421,0.591
100,100,0.1,50,4.1,90,0.4,250,23.298,15.693,23.132,0.5989
100,100,0.1,50,4.1,90,0.45,250,23.285,14.888,23.045,0.601
100,100,0.1,50,4.1,90,0.5,250,23.436,14.252,23.102,0.6089
100,100,0.1,50,4.1,90,0.55,250,23.719,13.738,23.264,0.611
100,100,0.1,50,4.1,90,0.6,250,24.085,13.316,23.505,0.611
100,100,0.1,50,4.2,90,0.2,250,27.096,23.089,27.068,0.5889
100,100,0.1,50,4.2,90,0.25,250,25.382,20.253,25.33,0.589
100,100,0.1,50,4.2,90,0.3,250,24.344,18.273,24.27,0.5909
100,100,0.1,50,4.2,90,0.35,250,23.767,16.844,23.661,0.591
100,100,0.1,50,4.2,90,0.4,250,23.527,15.777,23.355,0.5989
100,100,0.1,50,4.2,90,0.45,250,23.518,14.955,23.256,0.601
100,100,0.1,50,4.2,90,0.5,250,23.645,14.306,23.305,0.6089
100,100,0.1,50,4.2,90,0.55,250,23.923,13.783,23.462,0.611
100,100,0.1,50,4.2,90,0.6,250,24.31,13.353,23.699,0.611
100,100,0.1,50,4.3,90,0.2,250,27.468,23.353,27.438,0.5889
100,100,0.1,50,4.3,90,0.25,250,25.69,20.439,25.635,0.5899
100,100,0.1,50,4.3,90,0.3,250,24.604,18.41,24.535,0.59
100,100,0.1,50,4.3,90,0.35,250,24.008,16.949,23.899,0.591
100,100,0.1,50,4.3,90,0.4,250,23.756,15.859,23.574,0.5989
100,100,0.1,50,4.3,90,0.45,250,23.737,15.021,23.464,0.601
100,100,0.1,50,4.3,90,0.5,250,23.861,14.36,23.505,0.6089
100,100,0.1,50,4.3,90,0.55,250,24.144,13.827,23.657,0.611
100,100,0.1,50,4.3,90,0.6,250,24.52,13.39,23.89,0.611
100,100,0.1,50,4.4,90,0.2,250,27.835,23.613,27.803,0.5889
100,100,0.1,50,4.4,90,0.25,250,25.99,20.622,25.937,0.589
100,100,0.1,50,4.4,90,0.3,250,24.867,18.545,24.796,0.59
100,100,0.1,50,4.4,90,0.35,250,24.248,17.051,24.133,0.591
100,100,0.1,50,4.4,90,0.4,250,23.977,15.939,23.791,0.5989
100,100,0.1,50,4.4,90,0.45,250,23.956,15.085,23.669,0.601
100,100,0.1,50,4.4,90,0.5,250,24.075,14.412,23.702,0.609
100,100,0.1,50,4.4,90,0.55,250,24.356,13.87,23.848,0.611
100,100,0.1,50,4.4,90,0.6,250,24.747,13.426,24.079,0.611
100,100,0.1,50,4.5,90,0.2,250,28.198,23.869,28.165,0.5889
100,100,0.1,50,4.5,90,0.25,250,26.291,20.802,26.235,0.5899
100,100,0.1,50,4.5,90,0.3,250,25.127,18.677,25.053,0.59
100,100,0.1,50,4.5,90,0.35,250,24.484,17.152,24.365,0.591
100,100,0.1,50,4.5,90,0.4,250,24.197,16.017,24.005,0.5989
100,100,0.1,50,4.5,90,0.45,250,24.16,15.147,23.871,0.601
100,100,0.1,50,4.5,90,0.5,250,24.282,14.462,23.896,0.6099
100,100,0.1,50,4.5,90,0.55,250,24.556,13.911,24.037,0.611
100,100,0.1,50,4.5,90,0.6,250,24.966,13.46,24.265,0.611
100,100,0.1,50,4.6,90,0.2,250,28.555,24.121,28.523,0.5889
100,100,0.1,50,4.6,90,0.25,250,26.589,20.979,26.53,0.5899
100,100,0.1,50,4.6,90,0.3,250,25.384,18.807,25.308,0.59
100,100,0.1,50,4.6,90,0.35,250,24.72,17.25,24.593,0.591
100,100,0.1,50,4.6,90,0.4,250,24.417,16.094,24.216,0.5989
100,100,0.1,50,4.6,90,0.45,250,24.365,15.208,24.07,0.601
100,100,0.1,50,4.6,90,0.5,250,24.488,14.512,24.087,0.61
100,100,0.1,50,4.6,90,0.55,250,24.769,13.952,24.223,0.611
100,100,0.1,50,4.6,90,0.6,250,25.171,13.494,24.448,0.611
100,100,0.1,50,4.7,90,0.2,250,28.911,24.371,28.877,0.5889
100,100,0.1,50,4.7,90,0.25,250,26.888,21.154,26.821,0.59
100,100,0.1,50,4.7,90,0.3,250,25.638,18.934,25.56,0.59
100,100,0.1,50,4.7,90,0.35,250,24.944,17.347,24.819,0.591
100,100,0.1,50,4.7,90,0.4,250,24.634,16.169,24.424,0.599
100,100,0.1,50,4.7,90,0.45,250,24.572,15.268,24.266,0.601
100,100,0.1,50,4.7,90,0.5,250,24.693,14.56,24.276,0.6109
100,100,0.1,50,4.7,90,0.55,250,24.967,13.991,24.407,0.611
100,100,0.1,50,4.7,90,0.6,250,25.361,13.526,24.628,0.611
100,100,0.1,50,4.8,90,0.2,250,29.261,24.616,29.227,0.5889
100,100,0.1,50,4.8,90,0.25,250,27.179,21.325,27.11,0.5909
100,100,0.1,50,4.8,90,0.3,250,25.886,19.06,25.808,0.59
100,100,0.1,50,4.8,90,0.35,250,25.177,17.441,25.042,0.591
