H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
864.0,2.5,1000.0,1000.0,25.0,0.6,257.459509,0.09642,165.438217,254.951413,0.601889,0.146183,0.974171,0.189737
864.0,4.5,1000.0,1000.0,25.0,0.2,327.094313,0.04299,287.655817,327.3574,0.577889,0.146183,0.080431,0.084853
864.0,4.5,1000.0,1000.0,25.0,0.4,304.484407,0.08737,209.072384,302.733911,0.595889,0.146183,0.574905,0.169706
864.0,4.5,1000.0,1000.0,25.0,0.6,320.663215,0.16722,179.507719,313.406949,0.620001,0.146183,2.262893,0.254558
865.0,0.5,1000.0,1000.0,25.0,0.2,82.181014,0.01056,81.551129,82.151261,0.623001,0.145026,0.036204,0.028284
865.0,0.5,1000.0,1000.0,25.0,0.4,120.178598,0.02101,110.590314,120.197469,0.581001,0.145026,0.015703,0.056569
865.0,0.5,1000.0,1000.0,25.0,0.6,145.155992,0.03229,122.16127,145.255611,0.579889,0.145026,0.068629,0.084853
865.0,2.5,1000.0,1000.0,25.0,0.2,227.631865,0.02931,209.488167,227.719636,0.579001,0.145026,0.038558,0.063246
865.0,2.5,1000.0,1000.0,25.0,0.4,236.449935,0.05743,179.334037,236.31105,0.584001,0.145026,0.058738,0.126491
865.0,2.5,1000.0,1000.0,25.0,0.6,256.750022,0.09644,164.35254,254.151092,0.602001,0.145026,1.012242,0.189737
865.0,4.5,1000.0,1000.0,25.0,0.2,326.375362,0.04299,286.496429,326.621109,0.578001,0.145026,0.075296,0.084853
865.0,4.5,1000.0,1000.0,25.0,0.4,303.607097,0.08727,207.776312,301.817163,0.595901,0.145026,0.589556,0.169706
865.0,4.5,1000.0,1000.0,25.0,0.6,319.794344,0.1666,178.286904,312.522848,0.620001,0.145026,2.273804,0.254558
866.0,0.5,1000.0,1000.0,25.0,0.2,82.10302,0.01056,81.494064,82.120097,0.560989,0.14387,0.020799,0.028284
866.0,0.5,1000.0,1000.0,25.0,0.4,119.899531,0.021,110.180655,119.922282,0.580901,0.14387,0.018975,0.056569
866.0,0.5,1000.0,1000.0,25.0,0.6,144.702436,0.03227,121.526293,144.800495,0.579889,0.14387,0.067766,0.084853
866.0,2.5,1000.0,1000.0,25.0,0.2,227.209804,0.02933,208.776656,227.263993,0.580001,0.14387,0.02385,0.063246
866.0,2.5,1000.0,1000.0,25.0,0.4,235.596238,0.05735,178.282605,235.559284,0.583001,0.14387,0.015685,0.126491
866.0,2.5,1000.0,1000.0,25.0,0.6,255.814778,0.09618,163.26483,253.349009,0.601001,0.14387,0.963888,0.189737
866.0,4.5,1000.0,1000.0,25.0,0.2,325.648032,0.04299,285.32638,325.877591,0.578001,0.14387,0.070493,0.084853
866.0,4.5,1000.0,1000.0,25.0,0.4,302.68943,0.08716,206.476695,300.897609,0.595891,0.14387,0.591967,0.169706
866.0,4.5,1000.0,1000.0,25.0,0.6,319.10648,0.16644,177.06455,311.637453,0.621001,0.14387,2.340606,0.254558
867.0,0.5,1000.0,1000.0,25.0,0.2,82.081431,0.01056,81.434701,82.087571,0.575001,0.142716,0.007481,0.028284
867.0,0.5,1000.0,1000.0,25.0,0.4,119.639215,0.021,109.766039,119.643354,0.582001,0.142716,0.003459,0.056569
867.0,0.5,1000.0,1000.0,25.0,0.6,144.330097,0.03225,120.887397,144.342145,0.582001,0.142716,0.008347,0.084853
867.0,2.5,1000.0,1000.0,25.0,0.2,226.76676,0.02933,208.056349,226.80224,0.581001,0.142716,0.015646,0.063246
867.0,2.5,1000.0,1000.0,25.0,0.4,234.91932,0.05728,177.22712,234.804237,0.583989,0.142716,0.048988,0.126491
