H,T,S0,K,m,sigma,price_iter,accuracy,best_beta,Average Error,price,price_adj,H_log,error_percent,Product,q
184,3.8,200,200,50,0.3,41.79555,0.01334,0.5889,0.03937,29.42169,41.812,0.08338161,0.03935826,0.08270429,0
184,3.8,200,200,50,0.35,41.04122,0.01543,0.591,0.15484,27.04044,40.97768,0.08338161,0.15481996,0.09648834,0
184,3.8,200,200,50,0.4,40.86539,0.0178,0.6009,0.00912,25.28451,40.86912,0.08338161,0.00912753,0.11027239,0
184,3.8,200,200,50,0.45,41.08253,0.02054,0.6089,0.08171,23.9446,41.1161,0.08338161,0.08171357,0.12405644,0
184,3.8,200,200,50,0.5,41.59724,0.02376,0.611,0.26209,22.89322,41.48822,0.08338161,0.2620847,0.13784049,0
184,3.8,200,200,50,0.55,42.21809,0.02751,0.611,0.54173,22.04915,41.98938,0.08338161,0.5417346,0.15162454,0
184,4.4,200,200,50,0.2,50.53575,0.01066,0.5889,0.26275,40.43676,50.66854,0.08338161,0.26276448,0.05932959,0
184,4.4,200,200,50,0.25,46.87688,0.0126,0.5889,0.1449,34.63129,46.94481,0.08338161,0.14491152,0.07416198,0
184,4.4,200,200,50,0.3,44.86979,0.0147,0.591,0.03379,30.76596,44.85463,0.08338161,0.03378665,0.08899438,0
184,4.4,200,200,50,0.35,43.8745,0.01706,0.5989,0.04603,28.05923,43.8947,0.08338161,0.04604041,0.10382678,0
184,4.4,200,200,50,0.4,43.5565,0.0198,0.601,0.23325,26.07934,43.4549,0.08338161,0.23326025,0.11865918,0
184,4.4,200,200,50,0.45,43.66646,0.02304,0.611,0.00038,24.57862,43.66663,0.08338161,0.00038931,0.13349157,0
184,4.4,200,200,50,0.5,44.11259,0.02691,0.611,0.444,23.40775,43.91673,0.08338161,0.44400023,0.14832397,0
184,4.4,200,200,50,0.55,44.79925,0.03152,0.611,0.94086,22.4724,44.37776,0.08338161,0.94084164,0.16315637,0
184,5.0,200,200,50,0.2,54.41305,0.01155,0.5889,0.25687,42.87657,54.55282,0.08338161,0.25686853,0.06324555,0
184,5.0,200,200,50,0.25,50.13136,0.01368,0.5889,0.05331,36.30253,50.15808,0.08338161,0.05329997,0.07905694,0
184,5.0,200,200,50,0.3,47.70181,0.016,0.591,0.08986,31.97087,47.65894,0.08338161,0.0898708,0.09486833,0
184,5.0,200,200,50,0.35,46.52978,0.01868,0.601,0.04512,28.96263,46.50879,0.08338161,0.04511089,0.11067972,0
184,5.0,200,200,50,0.4,46.08955,0.02185,0.6099,0.02077,26.77701,46.09912,0.08338161,0.02076393,0.12649111,0
184,5.0,200,200,50,0.45,46.12546,0.02563,0.611,0.32319,25.12971,45.97639,0.08338161,0.32318377,0.14230249,0
184,5.0,200,200,50,0.5,46.5096,0.0303,0.611,0.75848,23.85072,46.15684,0.08338161,0.75846707,0.15811388,0
184,5.0,200,200,50,0.55,47.13603,0.03581,0.611,1.18758,22.83338,46.57625,0.08338161,1.1875841,0.17392527,0
185,0.2,200,200,50,0.2,9.00207,0.0016,0.5989,0.00635,8.88357,9.00264,0.07796154,0.00633188,0.01264911,0
185,0.2,200,200,50,0.25,10.30799,0.00198,0.5889,0.02876,10.01258,10.31096,0.07796154,0.0288126,0.01581139,0
185,0.2,200,200,50,0.3,11.41139,0.00236,0.5889,0.03793,10.87557,11.41571,0.07796154,0.03785691,0.01897367,0
185,0.2,200,200,50,0.35,12.35103,0.00273,0.5889,0.03864,11.53544,12.3558,0.07796154,0.03862026,0.02213594,0
185,0.2,200,200,50,0.4,13.16207,0.00311,0.5889,0.069,12.04694,13.17115,0.07796154,0.06898611,0.02529822,0
185,0.2,200,200,50,0.45,13.88292,0.00348,0.5889,0.07294,12.45038,13.89305,0.07796154,0.07296736,0.0284605,0
185,0.2,200,200,50,0.5,14.52698,0.00385,0.5889,0.12023,12.77419,14.54444,0.07796154,0.12019016,0.03162278,0
185,0.2,200,200,50,0.55,15.1196,0.00422,0.5889,0.14798,13.03836,15.14198,0.07796154,0.14801979,0.03478505,0
185,0.8,200,200,50,0.2,19.02946,0.00365,0.5889,0.09674,17.57743,19.04787,0.07796154,0.09674473,0.02529822,0
185,0.8,200,200,50,0.25,19.71365,0.00441,0.5889,0.06583,17.47563,19.72663,0.07796154,0.0658427,0.03162278,0
185,0.8,200,200,50,0.3,20.28967,0.00515,0.5889,0.19744,17.3081,20.32973,0.07796154,0.19744037,0.03794733,0
185,0.8,200,200,50,0.35,20.85982,0.00589,0.5889,0.22957,17.13223,20.90771,0.07796154,0.22958012,0.04427189,0
185,0.8,200,200,50,0.4,21.42893,0.00663,0.5889,0.24122,16.96713,21.48062,0.07796154,0.24121596,0.05059644,0
185,0.8,200,200,50,0.45,21.99005,0.0074,0.5889,0.30091,16.8181,22.05622,0.07796154,0.30090882,0.056921,0
185,0.8,200,200,50,0.5,22.58037,0.00818,0.5889,0.25168,16.68546,22.6372,0.07796154,0.25167878,0.06324555,0
185,0.8,200,200,50,0.55,23.17542,0.009,0.5889,0.21013,16.56786,23.22412,0.07796154,0.21013643,0.06957011,0
185,1.4,200,200,50,0.2,25.70792,0.00516,0.5889,0.11768,22.72971,25.73818,0.07796154,0.11770692,0.0334664,0
185,1.4,200,200,50,0.25,25.58083,0.00615,0.5889,0.22815,21.48515,25.63919,0.07796154,0.22813959,0.041833,0
185,1.4,200,200,50,0.3,25.68171,0.00713,0.5889,0.26492,20.52989,25.74975,0.07796154,0.26493563,0.0501996,0
185,1.4,200,200,50,0.35,25.94079,0.00814,0.5889,0.30277,19.78952,26.01933,0.07796154,0.30276642,0.0585662,0
185,1.4,200,200,50,0.4,26.35276,0.00919,0.5889,0.20031,19.2047,26.40555,0.07796154,0.20032057,0.0669328,0
185,1.4,200,200,50,0.45,26.85624,0.01029,0.5889,0.07967,18.7336,26.87764,0.07796154,0.07968353,0.0752994,0
185,1.4,200,200,50,0.5,27.42468,0.01147,0.5899,0.01098,18.34723,27.42769,0.07796154,0.01097552,0.083666,0
185,1.4,200,200,50,0.55,28.08296,0.01274,0.591,0.18613,18.02527,28.03069,0.07796154,0.1861271,0.0920326,0
185,2.0,200,200,50,0.2,31.28985,0.00644,0.5889,0.20005,26.78627,31.35245,0.07796154,0.20006488,0.04,0
185,2.0,200,200,50,0.25,30.42403,0.00764,0.5889,0.23053,24.5159,30.49417,0.07796154,0.23054145,0.05,0
185,2.0,200,200,50,0.3,30.05002,0.00883,0.5889,0.29481,22.88908,30.13861,0.07796154,0.29480846,0.06,0
185,2.0,200,200,50,0.35,30.07181,0.01009,0.5889,0.15871,21.68495,30.11953,0.07796154,0.15868682,0.07,0
185,2.0,200,200,50,0.4,30.35491,0.01145,0.5909,0.01183,20.76493,30.3585,0.07796154,0.01182675,0.08,0
185,2.0,200,200,50,0.45,30.77399,0.0129,0.591,0.13104,20.04237,30.73367,0.07796154,0.13101973,0.09,0
185,2.0,200,200,50,0.5,31.34795,0.0145,0.5989,0.05108,19.4616,31.36397,0.07796154,0.05110382,0.1,0
185,2.0,200,200,50,0.55,32.05665,0.01628,0.601,0.20244,18.98561,31.99176,0.07796154,0.2024229,0.11,0
185,2.6,200,200,50,0.2,36.30353,0.0076,0.5889,0.17797,30.2451,36.36814,0.07796154,0.17797167,0.04560702,0
185,2.6,200,200,50,0.25,34.67313,0.00897,0.5889,0.2829,27.03,34.77122,0.07796154,0.28289918,0.05700877,0
185,2.6,200,200,50,0.3,33.90754,0.01039,0.5889,0.1727,24.80238,33.9661,0.07796154,0.17270495,0.06841053,0
185,2.6,200,200,50,0.35,33.68174,0.0119,0.5899,0.00645,23.19259,33.68391,0.07796154,0.00644266,0.07981228,0
185,2.6,200,200,50,0.4,33.79614,0.01356,0.591,0.15919,21.98466,33.74234,0.07796154,0.15918978,0.09121403,0
185,2.6,200,200,50,0.45,34.214,0.01541,0.601,0.01486,21.04944,34.20891,0.07796154,0.01487695,0.10261579,0
185,2.6,200,200,50,0.5,34.75658,0.01747,0.6089,0.20776,20.30643,34.82879,0.07796154,0.20775922,0.11401754,0
185,2.6,200,200,50,0.55,35.50561,0.01983,0.611,0.12775,19.70342,35.46025,0.07796154,0.12775446,0.1254193,0
185,3.2,200,200,50,0.2,40.87323,0.00867,0.5889,0.23944,33.30064,40.97109,0.07796154,0.23942321,0.05059644,0
185,3.2,200,200,50,0.25,38.56779,0.01021,0.5889,0.23036,29.20477,38.65663,0.07796154,0.23034766,0.06324555,0
185,3.2,200,200,50,0.3,37.38944,0.01183,0.5889,0.06982,26.428,37.41555,0.07796154,0.06983255,0.07589466,0
185,3.2,200,200,50,0.35,36.95451,0.01362,0.591,0.18785,24.45341,36.88509,0.07796154,0.18785258,0.08854377,0
185,3.2,200,200,50,0.4,36.96514,0.01562,0.601,0.00549,22.99013,36.96311,0.07796154,0.00549166,0.10119289,0
185,3.2,200,200,50,0.45,37.29829,0.01788,0.6089,0.07871,21.86853,37.32765,0.07796154,0.07871675,0.113842,0
185,3.2,200,200,50,0.5,37.8171,0.02045,0.611,0.08177,20.98489,37.78618,0.07796154,0.08176195,0.12649111,0
185,3.2,200,200,50,0.55,38.57134,0.02346,0.611,0.58496,20.27283,38.34571,0.07796154,0.58496801,0.13914022,0
185,3.8,200,200,50,0.2,45.1418,0.00966,0.5889,0.25108,36.05235,45.25515,0.07796154,0.25109765,0.0551362,0
185,3.8,200,200,50,0.25,42.16484,0.01138,0.5889,0.1902,31.13021,42.24503,0.07796154,0.19018215,0.06892024,0
185,3.8,200,200,50,0.3,40.60043,0.01322,0.5899,0.00131,27.84579,40.5999,0.07796154,0.0013054,0.08270429,0
185,3.8,200,200,50,0.35,39.94984,0.01528,0.5989,0.02463,25.53823,39.95968,0.07796154,0.02463089,0.09648834,0
185,3.8,200,200,50,0.4,39.81813,0.01762,0.601,0.22339,23.84448,39.72918,0.07796154,0.2233907,0.11027239,0
185,3.8,200,200,50,0.45,40.11416,0.02035,0.611,0.12144,22.55636,40.06544,0.07796154,0.12145337,0.12405644,0
185,3.8,200,200,50,0.5,40.65792,0.02354,0.611,0.59732,21.54819,40.41507,0.07796154,0.5973006,0.13784049,0
185,3.8,200,200,50,0.55,41.28023,0.02726,0.611,0.81785,20.74044,40.94262,0.07796154,0.81784913,0.15162454,0
185,4.4,200,200,50,0.2,49.14881,0.0106,0.5889,0.25788,38.55967,49.27555,0.07796154,0.25786993,0.05932959,0
185,4.4,200,200,50,0.25,45.56579,0.0125,0.5889,0.05868,32.85975,45.59253,0.07796154,0.05868438,0.07416198,0
185,4.4,200,200,50,0.3,43.61627,0.01455,0.591,0.12163,29.10291,43.56322,0.07796154,0.12162892,0.08899438,0
185,4.4,200,200,50,0.35,42.74319,0.01691,0.601,0.06757,26.48872,42.71431,0.07796154,0.06756632,0.10382678,0
185,4.4,200,200,50,0.4,42.50009,0.01964,0.6099,0.01543,24.58472,42.50665,0.07796154,0.01543526,0.11865918,0
185,4.4,200,200,50,0.45,42.65031,0.02284,0.611,0.27336,23.146,42.53372,0.07796154,0.27336261,0.13349157,0
185,4.4,200,200,50,0.5,43.19286,0.0267,0.611,0.86318,22.02614,42.82003,0.07796154,0.86317507,0.14832397,0
185,4.4,200,200,50,0.55,43.87857,0.03132,0.611,1.29038,21.13321,43.31237,0.07796154,1.29037934,0.16315637,0
185,5.0,200,200,50,0.2,52.95696,0.01149,0.5889,0.21057,40.86203,53.06847,0.07796154,0.21056722,0.06324555,0
185,5.0,200,200,50,0.25,48.74925,0.01357,0.5899,0.016,34.42852,48.75705,0.07796154,0.01600025,0.07905694,0
185,5.0,200,200,50,0.3,46.48344,0.01586,0.5989,0.04057,30.23021,46.5023,0.07796154,0.04057359,0.09486833,0
185,5.0,200,200,50,0.35,45.34,0.0185,0.601,0.22329,27.332,45.23876,0.07796154,0.22329069,0.11067972,0
185,5.0,200,200,50,0.4,44.97077,0.02165,0.611,0.1054,25.23484,44.92337,0.07796154,0.1054018,0.12649111,0
185,5.0,200,200,50,0.45,45.09245,0.02545,0.611,0.60629,23.65883,44.81905,0.07796154,0.60630993,0.14230249,0
185,5.0,200,200,50,0.5,45.52261,0.02997,0.611,1.05762,22.43789,45.04116,0.07796154,1.05760632,0.15811388,0
185,5.0,200,200,50,0.55,46.24806,0.03562,0.611,1.62556,21.46841,45.49626,0.07796154,1.6255817,0.17392527,0
186,0.2,200,200,50,0.2,8.91903,0.0016,0.5889,0.01722,8.76701,8.92056,0.07257069,0.01715433,0.01264911,0
186,0.2,200,200,50,0.25,10.14511,0.00197,0.5889,0.05046,9.79068,10.15023,0.07257069,0.05046766,0.01581139,0
186,0.2,200,200,50,0.3,11.17334,0.00235,0.5889,0.01509,10.55363,11.17502,0.07257069,0.01503579,0.01897367,0
186,0.2,200,200,50,0.35,12.03491,0.00272,0.5889,0.07153,11.12693,12.04352,0.07257069,0.07154187,0.02213594,0
186,0.2,200,200,50,0.4,12.78004,0.00309,0.5889,0.13485,11.56582,12.79727,0.07257069,0.13481961,0.02529822,0
186,0.2,200,200,50,0.45,13.44653,0.00346,0.5889,0.15105,11.90881,13.46684,0.07257069,0.15104269,0.0284605,0
186,0.2,200,200,50,0.5,14.0492,0.00382,0.5889,0.17539,12.18215,14.07384,0.07257069,0.17538365,0.03162278,0
186,0.2,200,200,50,0.55,14.60855,0.00418,0.5889,0.17115,12.40389,14.63356,0.07257069,0.17120111,0.03478505,0
186,0.8,200,200,50,0.2,18.54615,0.00364,0.5889,0.09077,16.93724,18.56299,0.07257069,0.09080052,0.02529822,0
186,0.8,200,200,50,0.25,19.11702,0.00438,0.5889,0.08389,16.71218,19.13306,0.07257069,0.08390429,0.03162278,0
186,0.8,200,200,50,0.3,19.62955,0.00511,0.5889,0.18174,16.46817,19.66523,0.07257069,0.18176678,0.03794733,0
186,0.8,200,200,50,0.35,20.15051,0.00583,0.5889,0.22214,16.24282,20.19527,0.07257069,0.22212837,0.04427189,0
186,0.8,200,200,50,0.4,20.67839,0.00656,0.5889,0.27186,16.04434,20.7346,0.07257069,0.27182967,0.05059644,0
186,0.8,200,200,50,0.45,21.24122,0.00731,0.5889,0.2104,15.87196,21.28591,0.07257069,0.21039281,0.056921,0
186,0.8,200,200,50,0.5,21.80099,0.00808,0.5889,0.2195,15.72249,21.84885,0.07257069,0.21953131,0.06324555,0
186,0.8,200,200,50,0.55,22.41066,0.0089,0.5889,0.05097,15.59245,22.42208,0.07257069,0.05095789,0.06957011,0
186,1.4,200,200,50,0.2,24.96545,0.00513,0.5889,0.11799,21.75711,24.99491,0.07257069,0.11800308,0.0334664,0
186,1.4,200,200,50,0.25,24.75424,0.0061,0.5889,0.25088,20.43347,24.81634,0.07257069,0.25086611,0.041833,0
186,1.4,200,200,50,0.3,24.81178,0.00706,0.5889,0.29995,19.44343,24.8862,0.07257069,0.29993817,0.0501996,0
186,1.4,200,200,50,0.35,25.07538,0.00805,0.5889,0.23484,18.68833,25.13427,0.07257069,0.23485187,0.0585662,0
186,1.4,200,200,50,0.4,25.47263,0.00908,0.5889,0.14297,18.09836,25.50905,0.07257069,0.14297699,0.0669328,0
186,1.4,200,200,50,0.45,25.99585,0.01017,0.5909,0.01908,17.62687,26.00081,0.07257069,0.01907997,0.0752994,0
186,1.4,200,200,50,0.5,26.59561,0.01134,0.5989,0.20699,17.24251,26.65065,0.07257069,0.20695145,0.083666,0
186,1.4,200,200,50,0.55,27.25265,0.01259,0.599,0.00807,16.92375,27.25045,0.07257069,0.00807261,0.0920326,0
186,2.0,200,200,50,0.2,30.3449,0.00641,0.5889,0.23069,25.55723,30.41491,0.07257069,0.23071422,0.04,0
186,2.0,200,200,50,0.25,29.4315,0.00756,0.5889,0.26138,23.25375,29.50843,0.07257069,0.26138661,0.05,0
186,2.0,200,200,50,0.3,29.0919,0.00874,0.5889,0.16323,21.6295,29.13939,0.07257069,0.16324131,0.06,0
186,2.0,200,200,50,0.35,29.09236,0.00998,0.5889,0.09725,20.4395,29.12066,0.07257069,0.0972764,0.07,0
186,2.0,200,200,50,0.4,29.3627,0.0113,0.5909,0.01233,19.53667,29.36632,0.07257069,0.01232857,0.08,0
186,2.0,200,200,50,0.45,29.87409,0.01276,0.5989,0.02203,18.83129,29.88067,0.07257069,0.02202578,0.09,0
186,2.0,200,200,50,0.5,30.44577,0.01434,0.601,0.05256,18.26657,30.42977,0.07257069,0.05255246,0.1,0
186,2.0,200,200,50,0.55,31.16116,0.01609,0.6089,0.0771,17.80518,31.18518,0.07257069,0.07708314,0.11,0
186,2.6,200,200,50,0.2,35.19434,0.00756,0.5889,0.22067,28.80078,35.272,0.07257069,0.22066048,0.04560702,0
186,2.6,200,200,50,0.25,33.56438,0.00889,0.5889,0.27563,25.597,33.6569,0.07257069,0.27564936,0.05700877,0
186,2.6,200,200,50,0.3,32.82748,0.01028,0.5889,0.10709,23.40588,32.86264,0.07257069,0.10710539,0.06841053,0
186,2.6,200,200,50,0.35,32.62985,0.01177,0.591,0.03649,21.83546,32.61794,0.07257069,0.03650032,0.07981228,0
186,2.6,200,200,50,0.4,32.79187,0.01341,0.5989,0.09481,20.66377,32.82296,0.07257069,0.09481009,0.09121403,0
186,2.6,200,200,50,0.45,33.25687,0.01524,0.6089,0.21151,19.76038,33.32721,0.07257069,0.21150517,0.10261579,0
186,2.6,200,200,50,0.5,33.84927,0.01729,0.6109,0.01361,19.04494,33.85387,0.07257069,0.01358966,0.11401754,0
186,2.6,200,200,50,0.55,34.57632,0.01963,0.611,0.33943,18.46577,34.45896,0.07257069,0.33942305,0.1254193,0
186,3.2,200,200,50,0.2,39.63344,0.00861,0.5889,0.26909,31.66813,39.74009,0.07257069,0.26909095,0.05059644,0
186,3.2,200,200,50,0.25,37.37737,0.01012,0.5889,0.15559,27.62607,37.43552,0.07257069,0.15557542,0.06324555,0
186,3.2,200,200,50,0.3,36.23709,0.01171,0.589,0.02224,24.91704,36.22903,0.07257069,0.0222424,0.07589466,0
186,3.2,200,200,50,0.35,35.85513,0.01347,0.5989,0.08241,23.00453,35.88468,0.07257069,0.08241498,0.08854377,0
186,3.2,200,200,50,0.4,35.89785,0.01544,0.601,0.13523,21.59429,35.84931,0.07257069,0.13521701,0.10119289,0
186,3.2,200,200,50,0.45,36.30361,0.01771,0.611,0.02419,20.51726,36.29482,0.07257069,0.02421247,0.113842,0
186,3.2,200,200,50,0.5,36.88027,0.02027,0.611,0.40319,19.67107,36.73158,0.07257069,0.4031695,0.12649111,0
186,3.2,200,200,50,0.55,37.62817,0.02326,0.611,0.83547,18.99069,37.3138,0.07257069,0.83546449,0.13914022,0
186,3.8,200,200,50,0.2,43.80147,0.0096,0.5889,0.24039,34.25161,43.90677,0.07257069,0.24040289,0.0551362,0
186,3.8,200,200,50,0.25,40.89756,0.01128,0.5889,0.08596,29.42376,40.93271,0.07257069,0.08594645,0.06892024,0
186,3.8,200,200,50,0.3,39.41717,0.01309,0.591,0.13839,26.23612,39.36262,0.07257069,0.13839147,0.08270429,0
186,3.8,200,200,50,0.35,38.80811,0.01512,0.601,0.01627,24.01137,38.8018,0.07257069,0.01625949,0.09648834,0
186,3.8,200,200,50,0.4,38.77481,0.01745,0.6099,0.02206,22.38578,38.78336,0.07257069,0.0220504,0.11027239,0
186,3.8,200,200,50,0.45,39.04842,0.02013,0.611,0.25344,21.15355,38.94945,0.07257069,0.25345456,0.12405644,0
186,3.8,200,200,50,0.5,39.61438,0.02329,0.611,0.71372,20.19154,39.33164,0.07257069,0.71373072,0.13784049,0
186,3.8,200,200,50,0.55,40.3103,0.02691,0.611,1.04905,19.42228,39.88742,0.07257069,1.0490619,0.15162454,0
186,4.4,200,200,50,0.2,47.7098,0.01053,0.5889,0.23847,36.60645,47.82357,0.07257069,0.23846254,0.05932959,0
186,4.4,200,200,50,0.25,44.21259,0.01239,0.589,0.022,31.03935,44.20286,0.07257069,0.02200731,0.07416198,0
186,4.4,200,200,50,0.3,42.37888,0.01441,0.5989,0.09274,27.40645,42.41818,0.07257069,0.09273487,0.08899438,0
186,4.4,200,200,50,0.35,41.59144,0.01675,0.6089,0.15668,24.89416,41.6566,0.07257069,0.15666685,0.10382678,0
186,4.4,200,200,50,0.4,41.38447,0.01943,0.611,0.09598,23.07208,41.34474,0.07257069,0.0960022,0.11865918,0
186,4.4,200,200,50,0.45,41.61773,0.02261,0.611,0.55018,21.69946,41.38876,0.07257069,0.55017417,0.13349157,0
186,4.4,200,200,50,0.5,42.18871,0.02646,0.611,1.12597,20.63352,41.71368,0.07257069,1.12596474,0.14832397,0
186,4.4,200,200,50,0.55,42.94408,0.03101,0.611,1.64157,19.78512,42.23912,0.07257069,1.64157667,0.16315637,0
186,5.0,200,200,50,0.2,51.43291,0.01141,0.5889,0.17749,38.76933,51.5242,0.07257069,0.17749336,0.06324555,0
186,5.0,200,200,50,0.25,47.33577,0.01344,0.591,0.03261,32.50532,47.32033,0.07257069,0.03261804,0.07905694,0
186,5.0,200,200,50,0.3,45.17871,0.0157,0.6009,0.01174,28.45641,45.18402,0.07257069,0.01175332,0.09486833,0
186,5.0,200,200,50,0.35,44.17808,0.01833,0.6099,0.01952,25.67778,44.1867,0.07257069,0.01951194,0.11067972,0
186,5.0,200,200,50,0.4,43.85795,0.02144,0.611,0.35535,23.67518,43.7021,0.07257069,0.35535177,0.12649111,0
186,5.0,200,200,50,0.45,44.01816,0.02517,0.611,0.8359,22.17455,43.65021,0.07257069,0.835905,0.14230249,0
186,5.0,200,200,50,0.5,44.62489,0.02979,0.611,1.58779,21.01453,43.91634,0.07257069,1.58779103,0.15811388,0
186,5.0,200,200,50,0.55,45.3235,0.03541,0.611,2.01799,20.09499,44.40888,0.07257069,2.01798184,0.17392527,0
187,0.2,200,200,50,0.2,8.81466,0.0016,0.5889,0.01249,8.61765,8.81576,0.06720875,0.01247921,0.01264911,0
187,0.2,200,200,50,0.25,9.95257,0.00197,0.5889,0.04573,9.5275,9.95712,0.06720875,0.04571683,0.01581139,0
187,0.2,200,200,50,0.3,10.89389,0.00234,0.5889,0.04601,10.18816,10.8989,0.06720875,0.04598908,0.01897367,0
187,0.2,200,200,50,0.35,11.68798,0.00271,0.5889,0.06528,10.6758,11.69561,0.06720875,0.06528074,0.02213594,0
187,0.2,200,200,50,0.4,12.38058,0.00307,0.5889,0.0678,11.04438,12.38897,0.06720875,0.06776742,0.02529822,0
187,0.2,200,200,50,0.45,12.99049,0.00343,0.5889,0.13493,11.32966,13.00802,0.06720875,0.13494487,0.0284605,0
187,0.2,200,200,50,0.5,13.5496,0.00378,0.5889,0.17,11.55533,13.57263,0.06720875,0.16996812,0.03162278,0
187,0.2,200,200,50,0.55,14.07052,0.00413,0.5889,0.18492,11.7373,14.09654,0.06720875,0.18492565,0.03478505,0
187,0.8,200,200,50,0.2,18.00395,0.00363,0.5889,0.13732,16.23654,18.02868,0.06720875,0.13735875,0.02529822,0
187,0.8,200,200,50,0.25,18.47263,0.00435,0.5889,0.13175,15.89836,18.49697,0.06720875,0.1317625,0.03162278,0
187,0.8,200,200,50,0.3,18.92135,0.00506,0.5889,0.22952,15.5867,18.96478,0.06720875,0.22952908,0.03794733,0
187,0.8,200,200,50,0.35,19.40699,0.00576,0.5889,0.23386,15.31883,19.45237,0.06720875,0.23383327,0.04427189,0
187,0.8,200,200,50,0.4,19.9134,0.00648,0.5889,0.24666,15.09241,19.96252,0.06720875,0.24666807,0.05059644,0
187,0.8,200,200,50,0.45,20.45248,0.00722,0.5889,0.19851,14.90096,20.49308,0.06720875,0.19850893,0.056921,0
187,0.8,200,200,50,0.5,21.02109,0.00798,0.5889,0.09401,14.73806,21.04085,0.06720875,0.09400083,0.06324555,0
187,0.8,200,200,50,0.55,21.61822,0.00878,0.59,0.01679,14.59833,21.61459,0.06720875,0.01679139,0.06957011,0
187,1.4,200,200,50,0.2,24.15901,0.0051,0.5889,0.16155,20.71903,24.19804,0.06720875,0.16155463,0.0334664,0
187,1.4,200,200,50,0.25,23.89925,0.00605,0.5889,0.21924,19.3323,23.95164,0.06720875,0.2192119,0.041833,0
187,1.4,200,200,50,0.3,23.9169,0.00698,0.5889,0.30369,18.31871,23.98953,0.06720875,0.30367648,0.0501996,0
187,1.4,200,200,50,0.35,24.17048,0.00795,0.5889,0.21503,17.55678,24.22245,0.06720875,0.21501435,0.0585662,0
187,1.4,200,200,50,0.4,24.56325,0.00896,0.5889,0.11089,16.96738,24.59049,0.06720875,0.11089738,0.0669328,0
187,1.4,200,200,50,0.45,25.1177,0.01005,0.591,0.14239,16.49975,25.08194,0.06720875,0.14236972,0.0752994,0
187,1.4,200,200,50,0.5,25.71833,0.0112,0.5989,0.05787,16.12065,25.73322,0.06720875,0.05789645,0.083666,0
187,1.4,200,200,50,0.55,26.39608,0.01244,0.601,0.1128,15.80763,26.3663,0.06720875,0.11281978,0.0920326,0
187,2.0,200,200,50,0.2,29.35244,0.00637,0.5889,0.23578,24.25954,29.42164,0.06720875,0.23575553,0.04,0
187,2.0,200,200,50,0.25,28.41314,0.00749,0.5889,0.24075,21.94255,28.48154,0.06720875,0.24073369,0.05,0
187,2.0,200,200,50,0.3,28.06192,0.00864,0.5889,0.16724,20.33348,28.10885,0.06720875,0.16723731,0.06,0
187,2.0,200,200,50,0.35,28.11123,0.00986,0.5899,0.0016,19.16601,28.11078,0.06720875,0.00160078,0.07,0
187,2.0,200,200,50,0.4,28.43017,0.01118,0.5989,0.16304,18.28622,28.47652,0.06720875,0.16303103,0.08,0
187,2.0,200,200,50,0.45,28.93137,0.01261,0.601,0.04332,17.60222,28.91884,0.06720875,0.04330939,0.09,0
187,2.0,200,200,50,0.5,29.5547,0.01418,0.6089,0.12252,17.05668,29.5909,0.06720875,0.12248475,0.1,0
187,2.0,200,200,50,0.55,30.29539,0.01592,0.611,0.1309,16.61231,30.25573,0.06720875,0.13091101,0.11,0
187,2.6,200,200,50,0.2,34.03189,0.0075,0.5889,0.25471,27.28509,34.11857,0.06720875,0.25470228,0.04560702,0
187,2.6,200,200,50,0.25,32.43691,0.00881,0.5889,0.20028,24.11503,32.50188,0.06720875,0.20029651,0.05700877,0
187,2.6,200,200,50,0.3,31.71864,0.01016,0.5889,0.03297,21.97405,31.72909,0.06720875,0.03294593,0.06841053,0
187,2.6,200,200,50,0.35,31.60064,0.01164,0.5989,0.13443,20.45178,31.64312,0.06720875,0.13442766,0.07981228,0
187,2.6,200,200,50,0.4,31.78914,0.01325,0.601,0.01594,19.32226,31.78407,0.06720875,0.01594884,0.09121403,0
187,2.6,200,200,50,0.45,32.29286,0.01507,0.6099,0.01165,18.45487,32.29662,0.06720875,0.01164344,0.10261579,0
187,2.6,200,200,50,0.5,32.92404,0.01712,0.611,0.29653,17.77007,32.82641,0.06720875,0.29653105,0.11401754,0
187,2.6,200,200,50,0.55,33.6599,0.0194,0.611,0.63071,17.21704,33.4476,0.06720875,0.63072083,0.1254193,0
187,3.2,200,200,50,0.2,38.36279,0.00855,0.5889,0.22858,29.96179,38.45048,0.06720875,0.22858087,0.05059644,0
187,3.2,200,200,50,0.25,36.12552,0.01002,0.5889,0.13432,25.99827,36.17404,0.06720875,0.13430949,0.06324555,0
187,3.2,200,200,50,0.3,35.09601,0.01159,0.591,0.14068,23.3715,35.04664,0.06720875,0.14067126,0.07589466,0
187,3.2,200,200,50,0.35,34.7309,0.01331,0.5999,0.01053,21.53014,34.73456,0.06720875,0.01053817,0.08854377,0
187,3.2,200,200,50,0.4,34.86027,0.01526,0.6089,0.0811,20.17893,34.88854,0.06720875,0.08109518,0.10119289,0
187,3.2,200,200,50,0.45,35.31673,0.01751,0.611,0.32782,19.15063,35.20095,0.06720875,0.3278333,0.113842,0
187,3.2,200,200,50,0.5,35.92747,0.02006,0.611,0.72794,18.3449,35.66594,0.06720875,0.72793882,0.12649111,0
