S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj
100,100,0.0,50,1.0,97,0.35,250,3.767,2.832,5.127
100,100,0.0,50,1.0,97,0.4,250,3.747,2.858,5.534
100,100,0.0,50,1.0,97,0.45,250,4.224,2.878,5.935
100,100,0.0,50,1.0,97,0.5,250,4.698,2.894,6.332
100,100,0.0,50,1.0,97,0.55,250,5.159,2.907,6.725
100,100,0.0,50,1.0,97,0.6,250,5.19,2.918,7.115
100,100,0.0,50,1.1,97,0.2,250,2.925,2.694,3.919
100,100,0.0,50,1.1,97,0.25,250,3.349,2.763,4.387
100,100,0.0,50,1.1,97,0.3,250,3.872,2.809,4.833
100,100,0.0,50,1.1,97,0.35,250,3.523,2.842,5.267
100,100,0.0,50,1.1,97,0.4,250,3.933,2.866,5.691
100,100,0.0,50,1.1,97,0.45,250,4.432,2.885,6.11
100,100,0.0,50,1.1,97,0.5,250,4.928,2.901,6.524
100,100,0.0,50,1.1,97,0.55,250,5.412,2.913,6.935
100,100,0.0,50,1.1,97,0.6,250,5.439,2.923,7.343
100,100,0.0,50,1.2,97,0.2,250,2.939,2.709,4.004
100,100,0.0,50,1.2,97,0.25,250,3.5,2.775,4.488
100,100,0.0,50,1.2,97,0.3,250,3.719,2.819,4.95
100,100,0.0,50,1.2,97,0.35,250,3.644,2.85,5.4
100,100,0.0,50,1.2,97,0.4,250,4.111,2.874,5.841
100,100,0.0,50,1.2,97,0.45,250,4.631,2.892,6.276
100,100,0.0,50,1.2,97,0.5,250,5.138,2.906,6.707
100,100,0.0,50,1.2,97,0.55,250,5.211,2.918,7.135
100,100,0.0,50,1.2,97,0.6,250,5.676,2.928,7.56
100,100,0.0,50,1.3,97,0.2,250,3.06,2.722,4.085
100,100,0.0,50,1.3,97,0.25,250,3.505,2.785,4.584
100,100,0.0,50,1.3,97,0.3,250,3.872,2.827,5.061
100,100,0.0,50,1.3,97,0.35,250,3.738,2.858,5.526
100,100,0.0,50,1.3,97,0.4,250,4.281,2.88,5.984
100,100,0.0,50,1.3,97,0.45,250,4.821,2.898,6.435
100,100,0.0,50,1.3,97,0.5,250,5.349,2.911,6.882
100,100,0.0,50,1.3,97,0.55,250,5.421,2.923,7.326
100,100,0.0,50,1.3,97,0.6,250,5.9,2.932,7.767
100,100,0.0,50,1.4,97,0.2,250,3.176,2.733,4.162
100,100,0.0,50,1.4,97,0.25,250,3.638,2.794,4.675
100,100,0.0,50,1.4,97,0.3,250,3.77,2.835,5.167
100,100,0.0,50,1.4,97,0.35,250,3.881,2.864,5.648
100,100,0.0,50,1.4,97,0.4,250,4.445,2.886,6.12
100,100,0.0,50,1.4,97,0.45,250,5.003,2.903,6.587
100,100,0.0,50,1.4,97,0.5,250,5.551,2.916,7.05
100,100,0.0,50,1.4,97,0.55,250,5.621,2.927,7.509
100,100,0.0,50,1.4,97,0.6,250,6.037,2.936,7.966
100,100,0.0,50,1.5,97,0.2,250,3.13,2.743,4.236
100,100,0.0,50,1.5,97,0.25,250,3.767,2.803,4.762
100,100,0.0,50,1.5,97,0.3,250,3.526,2.842,5.269
100,100,0.0,50,1.5,97,0.35,250,4.02,2.87,5.765
100,100,0.0,50,1.5,97,0.4,250,4.602,2.891,6.252
100,100,0.0,50,1.5,97,0.45,250,5.17,2.907,6.734
100,100,0.0,50,1.5,97,0.5,250,5.296,2.92,7.212
100,100,0.0,50,1.5,97,0.55,250,5.813,2.93,7.686
100,100,0.0,50,1.5,97,0.6,250,6.243,2.939,8.157
100,100,0.0,50,1.6,97,0.2,250,3.23,2.753,4.307
100,100,0.0,50,1.6,97,0.25,250,3.647,2.81,4.847
100,100,0.0,50,1.6,97,0.3,250,3.607,2.848,5.368
100,100,0.0,50,1.6,97,0.35,250,4.154,2.875,5.877
100,100,0.0,50,1.6,97,0.4,250,4.754,2.896,6.379
100,100,0.0,50,1.6,97,0.45,250,5.34,2.911,6.875
100,100,0.0,50,1.6,97,0.5,250,5.466,2.924,7.368
100,100,0.0,50,1.6,97,0.55,250,5.919,2.934,7.856
100,100,0.0,50,1.6,97,0.6,250,6.44,2.942,8.342
100,100,0.0,50,1.7,97,0.2,250,3.331,2.761,4.375
100,100,0.0,50,1.7,97,0.25,250,3.747,2.817,4.928
100,100,0.0,50,1.7,97,0.3,250,3.719,2.854,5.462
100,100,0.0,50,1.7,97,0.35,250,4.284,2.88,5.986
100,100,0.0,50,1.7,97,0.4,250,4.901,2.9,6.502
100,100,0.0,50,1.7,97,0.45,250,5.505,2.915,7.012
100,100,0.0,50,1.7,97,0.5,250,5.631,2.927,7.518
100,100,0.0,50,1.7,97,0.55,250,6.096,2.937,8.021
100,100,0.0,50,1.7,97,0.6,250,6.34,2.945,8.521
100,100,0.0,50,1.8,97,0.2,250,3.429,2.769,4.44
100,100,0.0,50,1.8,97,0.25,250,3.797,2.823,5.006
100,100,0.0,50,1.8,97,0.3,250,3.77,2.859,5.554
100,100,0.0,50,1.8,97,0.35,250,4.41,2.885,6.091
100,100,0.0,50,1.8,97,0.4,250,5.043,2.904,6.62
100,100,0.0,50,1.8,97,0.45,250,5.222,2.918,7.145
100,100,0.0,50,1.8,97,0.5,250,5.789,2.93,7.664
100,100,0.0,50,1.8,97,0.55,250,6.268,2.939,8.181
100,100,0.0,50,1.8,97,0.6,250,6.517,2.947,8.694
100,100,0.0,50,1.9,97,0.2,250,3.524,2.776,4.503
100,100,0.0,50,1.9,97,0.25,250,3.901,2.829,5.082
100,100,0.0,50,1.9,97,0.3,250,3.876,2.864,5.643
100,100,0.0,50,1.9,97,0.35,250,4.532,2.889,6.193
100,100,0.0,50,1.9,97,0.4,250,5.172,2.907,6.736
100,100,0.0,50,1.9,97,0.45,250,5.363,2.921,7.273
100,100,0.0,50,1.9,97,0.5,250,5.942,2.933,7.806
100,100,0.0,50,1.9,97,0.55,250,6.433,2.942,8.336
100,100,0.0,50,1.9,97,0.6,250,6.636,2.949,8.862
100,100,0.0,50,2.0,97,0.2,250,3.477,2.783,4.565
100,100,0.0,50,2.0,97,0.25,250,3.773,2.834,5.156
100,100,0.0,50,2.0,97,0.3,250,3.978,2.868,5.729
100,100,0.0,50,2.0,97,0.35,250,4.65,2.892,6.292
100,100,0.0,50,2.0,97,0.4,250,5.307,2.91,6.848
100,100,0.0,50,2.0,97,0.45,250,5.5,2.924,7.398
100,100,0.0,50,2.0,97,0.5,250,6.014,2.935,7.944
100,100,0.0,50,2.0,97,0.55,250,6.305,2.944,8.487
100,100,0.0,50,2.0,97,0.6,250,6.803,2.951,9.026
100,100,0.0,50,2.1,97,0.2,250,3.564,2.789,4.624
100,100,0.0,50,2.1,97,0.25,250,3.476,2.839,5.227
100,100,0.0,50,2.1,97,0.3,250,4.078,2.872,5.813
100,100,0.0,50,2.1,97,0.35,250,4.766,2.896,6.389
100,100,0.0,50,2.1,97,0.4,250,5.439,2.913,6.957
100,100,0.0,50,2.1,97,0.45,250,5.632,2.927,7.52
100,100,0.0,50,2.1,97,0.5,250,6.158,2.938,8.078
100,100,0.0,50,2.1,97,0.55,250,6.455,2.946,8.633
100,100,0.0,50,2.1,97,0.6,250,6.965,2.953,9.185
100,100,0.0,50,2.2,97,0.2,250,3.649,2.795,4.682
100,100,0.0,50,2.2,97,0.25,250,3.559,2.844,5.297
100,100,0.0,50,2.2,97,0.3,250,4.176,2.876,5.895
100,100,0.0,50,2.2,97,0.35,250,4.878,2.899,6.483
100,100,0.0,50,2.2,97,0.4,250,5.566,2.916,7.063
100,100,0.0,50,2.2,97,0.45,250,5.761,2.929,7.639
100,100,0.0,50,2.2,97,0.5,250,6.298,2.94,8.209
100,100,0.0,50,2.2,97,0.55,250,6.601,2.948,8.776
100,100,0.0,50,2.2,97,0.6,250,7.122,2.955,9.34
100,100,0.0,50,2.3,97,0.2,250,3.732,2.8,4.738
100,100,0.0,50,2.3,97,0.25,250,3.603,2.848,5.365
100,100,0.0,50,2.3,97,0.3,250,4.271,2.88,5.975
100,100,0.0,50,2.3,97,0.35,250,4.988,2.902,6.574
100,100,0.0,50,2.3,97,0.4,250,5.247,2.919,7.167
100,100,0.0,50,2.3,97,0.45,250,5.886,2.932,7.754
100,100,0.0,50,2.3,97,0.5,250,6.434,2.942,8.337
100,100,0.0,50,2.3,97,0.55,250,6.691,2.95,8.916
100,100,0.0,50,2.3,97,0.6,250,6.984,2.957,9.492
100,100,0.0,50,2.4,97,0.2,250,3.813,2.805,4.793
100,100,0.0,50,2.4,97,0.25,250,3.682,2.852,5.431
100,100,0.0,50,2.4,97,0.3,250,4.364,2.883,6.053
100,100,0.0,50,2.4,97,0.35,250,5.086,2.905,6.664
100,100,0.0,50,2.4,97,0.4,250,5.358,2.921,7.268
100,100,0.0,50,2.4,97,0.45,250,5.931,2.934,7.867
100,100,0.0,50,2.4,97,0.5,250,6.279,2.944,8.462
100,100,0.0,50,2.4,97,0.55,250,6.83,2.952,9.053
100,100,0.0,50,2.4,97,0.6,250,6.773,2.958,9.64
100,100,0.0,50,2.5,97,0.2,250,3.647,2.81,4.847
100,100,0.0,50,2.5,97,0.25,250,3.759,2.856,5.496
100,100,0.0,50,2.5,97,0.3,250,4.455,2.886,6.129
100,100,0.0,50,2.5,97,0.35,250,5.191,2.908,6.752
100,100,0.0,50,2.5,97,0.4,250,5.466,2.924,7.368
100,100,0.0,50,2.5,97,0.45,250,6.05,2.936,7.978
100,100,0.0,50,2.5,97,0.5,250,6.405,2.946,8.584
100,100,0.0,50,2.5,97,0.55,250,6.966,2.953,9.186
100,100,0.0,50,2.5,97,0.6,250,6.911,2.96,9.785
100,100,0.0,50,2.6,97,0.2,250,3.707,2.815,4.899
100,100,0.0,50,2.6,97,0.25,250,3.776,2.859,5.559
100,100,0.0,50,2.6,97,0.3,250,4.544,2.889,6.203
100,100,0.0,50,2.6,97,0.35,250,5.295,2.91,6.837
100,100,0.0,50,2.6,97,0.4,250,5.572,2.926,7.465
100,100,0.0,50,2.6,97,0.45,250,6.167,2.938,8.086
100,100,0.0,50,2.6,97,0.5,250,6.527,2.947,8.704
100,100,0.0,50,2.6,97,0.55,250,7.098,2.955,9.317
100,100,0.0,50,2.6,97,0.6,250,7.045,2.961,9.926
100,100,0.0,50,2.7,97,0.2,250,3.719,2.819,4.95
100,100,0.0,50,2.7,97,0.25,250,3.85,2.863,5.621
100,100,0.0,50,2.7,97,0.3,250,4.631,2.892,6.276
100,100,0.0,50,2.7,97,0.35,250,5.396,2.912,6.921
100,100,0.0,50,2.7,97,0.4,250,5.676,2.928,7.56
100,100,0.0,50,2.7,97,0.45,250,6.28,2.94,8.193
100,100,0.0,50,2.7,97,0.5,250,6.593,2.949,8.821
100,100,0.0,50,2.7,97,0.55,250,7.227,2.956,9.445
100,100,0.0,50,2.7,97,0.6,250,7.177,2.962,10.065
100,100,0.0,50,2.8,97,0.2,250,3.788,2.823,5.0
100,100,0.0,50,2.8,97,0.25,250,3.922,2.866,5.682
100,100,0.0,50,2.8,97,0.3,250,4.717,2.894,6.348
100,100,0.0,50,2.8,97,0.35,250,5.495,2.915,7.004
100,100,0.0,50,2.8,97,0.4,250,5.777,2.93,7.653
100,100,0.0,50,2.8,97,0.45,250,6.391,2.941,8.297
100,100,0.0,50,2.8,97,0.5,250,6.711,2.95,8.936
100,100,0.0,50,2.8,97,0.55,250,6.706,2.958,9.57
100,100,0.0,50,2.8,97,0.6,250,7.305,2.964,10.201
100,100,0.0,50,2.9,97,0.2,250,3.856,2.826,5.049
100,100,0.0,50,2.9,97,0.25,250,3.992,2.869,5.741
100,100,0.0,50,2.9,97,0.3,250,4.8,2.897,6.418
100,100,0.0,50,2.9,97,0.35,250,5.592,2.917,7.085
100,100,0.0,50,2.9,97,0.4,250,5.876,2.932,7.744
100,100,0.0,50,2.9,97,0.45,250,6.214,2.943,8.399
100,100,0.0,50,2.9,97,0.5,250,6.826,2.952,9.048
100,100,0.0,50,2.9,97,0.55,250,6.824,2.959,9.693
100,100,0.0,50,2.9,97,0.6,250,7.429,2.965,10.335
100,100,0.0,50,3.0,97,0.2,250,3.728,2.83,5.097
100,100,0.0,50,3.0,97,0.25,250,4.062,2.872,5.799
100,100,0.0,50,3.0,97,0.3,250,4.883,2.899,6.487
100,100,0.0,50,3.0,97,0.35,250,5.243,2.919,7.164
100,100,0.0,50,3.0,97,0.4,250,5.972,2.933,7.834
100,100,0.0,50,3.0,97,0.45,250,6.317,2.944,8.499
100,100,0.0,50,3.0,97,0.5,250,6.938,2.953,9.159
100,100,0.0,50,3.0,97,0.55,250,6.939,2.96,9.814
100,100,0.0,50,3.0,97,0.6,250,7.551,2.966,10.466
100,100,0.0,50,3.1,97,0.2,250,3.791,2.833,5.144
100,100,0.0,50,3.1,97,0.25,250,4.13,2.874,5.857
100,100,0.0,50,3.1,97,0.3,250,4.963,2.902,6.554
100,100,0.0,50,3.1,97,0.35,250,5.329,2.921,7.242
100,100,0.0,50,3.1,97,0.4,250,5.99,2.935,7.922
100,100,0.0,50,3.1,97,0.45,250,6.418,2.946,8.597
100,100,0.0,50,3.1,97,0.5,250,7.048,2.954,9.267
100,100,0.0,50,3.1,97,0.55,250,7.052,2.961,9.933
100,100,0.0,50,3.1,97,0.6,250,7.67,2.967,10.594
100,100,0.0,50,3.2,97,0.2,250,3.801,2.837,5.19
100,100,0.0,50,3.2,97,0.25,250,4.197,2.877,5.913
100,100,0.0,50,3.2,97,0.3,250,5.043,2.904,6.62
100,100,0.0,50,3.2,97,0.35,250,5.412,2.922,7.318
100,100,0.0,50,3.2,97,0.4,250,6.083,2.936,8.009
100,100,0.0,50,3.2,97,0.45,250,6.517,2.947,8.694
100,100,0.0,50,3.2,97,0.5,250,7.156,2.956,9.374
100,100,0.0,50,3.2,97,0.55,250,7.162,2.962,10.05
100,100,0.0,50,3.2,97,0.6,250,6.492,2.968,10.721
100,100,0.0,50,3.3,97,0.2,250,3.486,2.84,5.236
100,100,0.0,50,3.3,97,0.25,250,4.263,2.879,5.968
100,100,0.0,50,3.3,97,0.3,250,5.112,2.906,6.686
100,100,0.0,50,3.3,97,0.35,250,5.495,2.924,7.394
100,100,0.0,50,3.3,97,0.4,250,6.175,2.938,8.094
100,100,0.0,50,3.3,97,0.45,250,6.614,2.948,8.789
100,100,0.0,50,3.3,97,0.5,250,6.971,2.957,9.479
100,100,0.0,50,3.3,97,0.55,250,7.27,2.963,10.165
100,100,0.0,50,3.3,97,0.6,250,6.583,2.969,10.845
100,100,0.0,50,3.4,97,0.2,250,3.539,2.843,5.28
100,100,0.0,50,3.4,97,0.25,250,4.328,2.882,6.023
100,100,0.0,50,3.4,97,0.3,250,5.189,2.908,6.75
100,100,0.0,50,3.4,97,0.35,250,5.575,2.926,7.468
100,100,0.0,50,3.4,97,0.4,250,6.265,2.939,8.178
100,100,0.0,50,3.4,97,0.45,250,6.657,2.95,8.883
100,100,0.0,50,3.4,97,0.5,250,6.718,2.958,9.583
100,100,0.0,50,3.4,97,0.55,250,7.376,2.964,10.277
100,100,0.0,50,3.4,97,0.6,250,6.672,2.97,10.968
100,100,0.0,50,3.5,97,0.2,250,3.591,2.846,5.324
100,100,0.0,50,3.5,97,0.25,250,4.392,2.884,6.076
100,100,0.0,50,3.5,97,0.3,250,5.266,2.909,6.813
100,100,0.0,50,3.5,97,0.35,250,5.655,2.927,7.541
100,100,0.0,50,3.5,97,0.4,250,6.353,2.941,8.261
100,100,0.0,50,3.5,97,0.45,250,6.751,2.951,8.975
100,100,0.0,50,3.5,97,0.5,250,6.815,2.959,9.684
100,100,0.0,50,3.5,97,0.55,250,7.48,2.965,10.389
100,100,0.0,50,3.5,97,0.6,250,6.758,2.97,11.088
100,100,0.0,50,3.6,97,0.2,250,3.607,2.848,5.368
100,100,0.0,50,3.6,97,0.25,250,4.455,2.886,6.129
100,100,0.0,50,3.6,97,0.3,250,5.34,2.911,6.875
100,100,0.0,50,3.6,97,0.35,250,5.733,2.929,7.612
100,100,0.0,50,3.6,97,0.4,250,6.44,2.942,8.342
100,100,0.0,50,3.6,97,0.45,250,6.844,2.952,9.066
100,100,0.0,50,3.6,97,0.5,250,6.911,2.96,9.785
100,100,0.0,50,3.6,97,0.55,250,7.581,2.966,10.498
100,100,0.0,50,3.6,97,0.6,250,6.843,2.971,11.207
100,100,0.0,50,3.7,97,0.2,250,3.657,2.851,5.41
100,100,0.0,50,3.7,97,0.25,250,4.517,2.888,6.181
100,100,0.0,50,3.7,97,0.3,250,5.414,2.913,6.937
100,100,0.0,50,3.7,97,0.35,250,5.809,2.93,7.683
100,100,0.0,50,3.7,97,0.4,250,6.239,2.943,8.422
100,100,0.0,50,3.7,97,0.45,250,6.935,2.953,9.155
100,100,0.0,50,3.7,97,0.5,250,7.005,2.961,9.883
100,100,0.0,50,3.7,97,0.55,250,7.681,2.967,10.606
100,100,0.0,50,3.7,97,0.6,250,6.693,2.972,11.324
100,100,0.0,50,3.8,97,0.2,250,3.707,2.853,5.452
100,100,0.0,50,3.8,97,0.25,250,4.578,2.89,6.232
100,100,0.0,50,3.8,97,0.3,250,5.487,2.915,6.997
100,100,0.0,50,3.8,97,0.35,250,5.885,2.932,7.753
100,100,0.0,50,3.8,97,0.4,250,6.32,2.944,8.501
100,100,0.0,50,3.8,97,0.45,250,7.024,2.954,9.244
100,100,0.0,50,3.8,97,0.5,250,7.097,2.962,9.981
100,100,0.0,50,3.8,97,0.55,250,6.486,2.968,10.712
100,100,0.0,50,3.8,97,0.6,250,6.776,2.973,11.439
100,100,0.0,50,3.9,97,0.2,250,3.756,2.856,5.493
100,100,0.0,50,3.9,97,0.25,250,4.638,2.892,6.282
100,100,0.0,50,3.9,97,0.3,250,5.559,2.916,7.057
100,100,0.0,50,3.9,97,0.35,250,5.959,2.933,7.822
100,100,0.0,50,3.9,97,0.4,250,6.4,2.946,8.579
100,100,0.0,50,3.9,97,0.45,250,7.112,2.955,9.331
100,100,0.0,50,3.9,97,0.5,250,7.187,2.962,10.076
100,100,0.0,50,3.9,97,0.55,250,6.562,2.968,10.817
100,100,0.0,50,3.9,97,0.6,250,6.857,2.973,11.552
100,100,0.0,50,4.0,97,0.2,250,3.747,2.858,5.534
100,100,0.0,50,4.0,97,0.25,250,4.698,2.894,6.332
100,100,0.0,50,4.0,97,0.3,250,5.19,2.918,7.115
100,100,0.0,50,4.0,97,0.35,250,5.955,2.934,7.889
100,100,0.0,50,4.0,97,0.4,250,6.478,2.947,8.656
100,100,0.0,50,4.0,97,0.45,250,7.198,2.956,9.416
100,100,0.0,50,4.0,97,0.5,250,7.276,2.963,10.171
100,100,0.0,50,4.0,97,0.55,250,6.637,2.969,10.92
100,100,0.0,50,4.0,97,0.6,250,6.588,2.974,11.664
100,100,0.0,50,4.1,97,0.2,250,3.794,2.86,5.574
100,100,0.0,50,4.1,97,0.25,250,4.756,2.896,6.381
100,100,0.0,50,4.1,97,0.3,250,5.254,2.919,7.173
100,100,0.0,50,4.1,97,0.35,250,6.027,2.936,7.956
100,100,0.0,50,4.1,97,0.4,250,6.556,2.948,8.732
100,100,0.0,50,4.1,97,0.45,250,6.993,2.957,9.501
100,100,0.0,50,4.1,97,0.5,250,7.364,2.964,10.264
100,100,0.0,50,4.1,97,0.55,250,6.711,2.97,11.022
100,100,0.0,50,4.1,97,0.6,250,6.667,2.975,11.775
100,100,0.0,50,4.2,97,0.2,250,3.841,2.862,5.614
100,100,0.0,50,4.2,97,0.25,250,4.814,2.897,6.429
100,100,0.0,50,4.2,97,0.3,250,5.316,2.92,7.231
100,100,0.0,50,4.2,97,0.35,250,6.098,2.937,8.022
100,100,0.0,50,4.2,97,0.4,250,6.632,2.949,8.807
100,100,0.0,50,4.2,97,0.45,250,6.72,2.958,9.585
100,100,0.0,50,4.2,97,0.5,250,7.45,2.965,10.357
100,100,0.0,50,4.2,97,0.55,250,6.783,2.971,11.123
100,100,0.0,50,4.2,97,0.6,250,6.527,2.975,11.884
100,100,0.0,50,4.3,97,0.2,250,3.887,2.864,5.653
100,100,0.0,50,4.3,97,0.25,250,4.871,2.899,6.477
100,100,0.0,50,4.3,97,0.3,250,5.378,2.922,7.287
100,100,0.0,50,4.3,97,0.35,250,6.168,2.938,8.088
100,100,0.0,50,4.3,97,0.4,250,6.655,2.95,8.881
100,100,0.0,50,4.3,97,0.45,250,6.799,2.959,9.667
100,100,0.0,50,4.3,97,0.5,250,7.534,2.966,10.448
100,100,0.0,50,4.3,97,0.55,250,6.854,2.971,11.222
100,100,0.0,50,4.3,97,0.6,250,6.605,2.976,11.991
100,100,0.0,50,4.4,97,0.2,250,3.933,2.866,5.691
100,100,0.0,50,4.4,97,0.25,250,4.928,2.901,6.524
100,100,0.0,50,4.4,97,0.3,250,5.439,2.923,7.343
100,100,0.0,50,4.4,97,0.35,250,6.237,2.939,8.152
100,100,0.0,50,4.4,97,0.4,250,6.729,2.951,8.954
100,100,0.0,50,4.4,97,0.45,250,6.877,2.959,9.749
100,100,0.0,50,4.4,97,0.5,250,7.618,2.966,10.537
100,100,0.0,50,4.4,97,0.55,250,6.691,2.972,11.32
100,100,0.0,50,4.4,97,0.6,250,6.682,2.976,12.098
100,100,0.0,50,4.5,97,0.2,250,3.978,2.868,5.729
100,100,0.0,50,4.5,97,0.25,250,4.983,2.902,6.571
100,100,0.0,50,4.5,97,0.3,250,5.5,2.924,7.398
100,100,0.0,50,4.5,97,0.35,250,6.305,2.94,8.216
100,100,0.0,50,4.5,97,0.4,250,6.803,2.951,9.026
100,100,0.0,50,4.5,97,0.45,250,6.953,2.96,9.829
100,100,0.0,50,4.5,97,0.5,250,6.423,2.967,10.626
100,100,0.0,50,4.5,97,0.55,250,6.76,2.972,11.417
100,100,0.0,50,4.5,97,0.6,250,6.759,2.977,12.203
100,100,0.0,50,4.6,97,0.2,250,4.023,2.87,5.767
100,100,0.0,50,4.6,97,0.25,250,5.038,2.904,6.617
100,100,0.0,50,4.6,97,0.3,250,5.559,2.926,7.453
100,100,0.0,50,4.6,97,0.35,250,6.372,2.941,8.279
100,100,0.0,50,4.6,97,0.4,250,6.876,2.952,9.097
100,100,0.0,50,4.6,97,0.45,250,7.029,2.961,9.909
100,100,0.0,50,4.6,97,0.5,250,6.487,2.968,10.714
100,100,0.0,50,4.6,97,0.55,250,6.829,2.973,11.513
100,100,0.0,50,4.6,97,0.6,250,6.834,2.977,12.306
100,100,0.0,50,4.7,97,0.2,250,4.067,2.872,5.804
100,100,0.0,50,4.7,97,0.25,250,5.084,2.905,6.662
100,100,0.0,50,4.7,97,0.3,250,5.618,2.927,7.506
100,100,0.0,50,4.7,97,0.35,250,6.438,2.942,8.341
100,100,0.0,50,4.7,97,0.4,250,6.947,2.953,9.168
100,100,0.0,50,4.7,97,0.45,250,7.103,2.962,9.987
100,100,0.0,50,4.7,97,0.5,250,6.551,2.968,10.801
100,100,0.0,50,4.7,97,0.55,250,6.896,2.974,11.608
100,100,0.0,50,4.7,97,0.6,250,6.908,2.978,12.409
100,100,0.0,50,4.8,97,0.2,250,4.111,2.874,5.841
100,100,0.0,50,4.8,97,0.25,250,5.138,2.906,6.707
100,100,0.0,50,4.8,97,0.3,250,5.676,2.928,7.56
100,100,0.0,50,4.8,97,0.35,250,6.218,2.943,8.402
100,100,0.0,50,4.8,97,0.4,250,7.018,2.954,9.237
100,100,0.0,50,4.8,97,0.45,250,7.177,2.962,10.065
100,100,0.0,50,4.8,97,0.5,250,6.613,2.969,10.886
100,100,0.0,50,4.8,97,0.55,250,6.614,2.974,11.701
100,100,0.0,50,4.8,97,0.6,250,6.904,2.978,12.51
100,100,0.0,50,4.9,97,0.2,250,4.154,2.875,5.877
100,100,0.0,50,4.9,97,0.25,250,5.191,2.908,6.752
100,100,0.0,50,4.9,97,0.3,250,5.733,2.929,7.612
100,100,0.0,50,4.9,97,0.35,250,6.281,2.944,8.463
100,100,0.0,50,4.9,97,0.4,250,7.087,2.955,9.306
100,100,0.0,50,4.9,97,0.45,250,7.249,2.963,10.142
100,100,0.0,50,4.9,97,0.5,250,6.674,2.97,10.971
100,100,0.0,50,4.9,97,0.55,250,6.68,2.975,11.794
100,100,0.0,50,4.9,97,0.6,250,6.979,2.979,12.61
100,100,0.0,50,5.0,97,0.2,250,4.197,2.877,5.913
100,100,0.0,50,5.0,97,0.25,250,5.244,2.909,6.796
100,100,0.0,50,5.0,97,0.3,250,5.789,2.93,7.664
100,100,0.0,50,5.0,97,0.35,250,6.342,2.945,8.523
100,100,0.0,50,5.0,97,0.4,250,7.156,2.956,9.374
100,100,0.0,50,5.0,97,0.45,250,7.32,2.964,10.218
100,100,0.0,50,5.0,97,0.5,250,6.734,2.97,11.055
100,100,0.0,50,5.0,97,0.55,250,6.528,2.975,11.885
100,100,0.0,50,5.0,97,0.6,250,7.053,2.979,12.709
100,100,0.0,50,0.2,98,0.2,250,1.634,1.662,2.099
100,100,0.0,50,0.2,98,0.25,250,1.769,1.732,2.337
100,100,0.0,50,0.2,98,0.3,250,1.922,1.779,2.554
100,100,0.0,50,0.2,98,0.35,250,2.095,1.813,2.758
100,100,0.0,50,0.2,98,0.4,250,2.314,1.838,2.955
100,100,0.0,50,0.2,98,0.45,250,2.468,1.858,3.146
100,100,0.0,50,0.2,98,0.5,250,2.697,1.874,3.333
100,100,0.0,50,0.2,98,0.55,250,2.953,1.887,3.517
100,100,0.0,50,0.2,98,0.6,250,2.645,1.898,3.699
100,100,0.0,50,0.3,98,0.2,250,1.911,1.726,2.314
100,100,0.0,50,0.3,98,0.25,250,1.962,1.784,2.58
100,100,0.0,50,0.3,98,0.3,250,2.124,1.823,2.828
100,100,0.0,50,0.3,98,0.35,250,2.444,1.85,3.065
100,100,0.0,50,0.3,98,0.4,250,2.685,1.871,3.295
100,100,0.0,50,0.3,98,0.45,250,2.959,1.888,3.521
100,100,0.0,50,0.3,98,0.5,250,2.7,1.901,3.744
100,100,0.0,50,0.3,98,0.55,250,2.835,1.911,3.965
100,100,0.0,50,0.3,98,0.6,250,3.098,1.92,4.183
100,100,0.0,50,0.4,98,0.2,250,1.812,1.765,2.481
100,100,0.0,50,0.4,98,0.25,250,2.116,1.815,2.773
100,100,0.0,50,0.4,98,0.3,250,2.418,1.849,3.048
100,100,0.0,50,0.4,98,0.35,250,2.669,1.873,3.314
100,100,0.0,50,0.4,98,0.4,250,2.737,1.891,3.575
100,100,0.0,50,0.4,98,0.45,250,2.745,1.905,3.831
100,100,0.0,50,0.4,98,0.5,250,2.979,1.916,4.084
100,100,0.0,50,0.4,98,0.55,250,3.248,1.925,4.336
100,100,0.0,50,0.4,98,0.6,250,3.55,1.933,4.585
100,100,0.0,50,0.5,98,0.2,250,2.026,1.791,2.622
100,100,0.0,50,0.5,98,0.25,250,2.286,1.836,2.937
100,100,0.0,50,0.5,98,0.3,250,2.599,1.866,3.237
100,100,0.0,50,0.5,98,0.35,250,2.971,1.888,3.53
100,100,0.0,50,0.5,98,0.4,250,2.728,1.904,3.817
100,100,0.0,50,0.5,98,0.45,250,2.998,1.917,4.1
100,100,0.0,50,0.5,98,0.5,250,3.302,1.927,4.381
100,100,0.0,50,0.5,98,0.55,250,3.64,1.935,4.66
100,100,0.0,50,0.5,98,0.6,250,3.978,1.942,4.937
100,100,0.0,50,0.6,98,0.2,250,2.073,1.811,2.744
100,100,0.0,50,0.6,98,0.25,250,2.374,1.852,3.081
100,100,0.0,50,0.6,98,0.3,250,2.804,1.88,3.406
100,100,0.0,50,0.6,98,0.35,250,2.673,1.899,3.722
100,100,0.0,50,0.6,98,0.4,250,2.918,1.914,4.033
100,100,0.0,50,0.6,98,0.45,250,3.254,1.926,4.341
100,100,0.0,50,0.6,98,0.5,250,3.625,1.935,4.647
100,100,0.0,50,0.6,98,0.55,250,3.995,1.942,4.95
