S0,K,r,m,T,H,sigma,trading_days,price_iter,price,price_adj,H_percent
110,100,0.1,50,4.2,144,0.5,250,0.2419390467990036,0.1089,0.2631,-30.9091
110,100,0.1,50,4.2,144,0.6,250,0.15600225770680712,0.0614,0.1738,-30.9091
110,100,0.1,50,4.6,144,0.2,250,1.3895850657236082,0.9736,1.4299,-30.9091
110,100,0.1,50,4.6,144,0.3,250,0.6579060710765903,0.389,0.6874,-30.9091
110,100,0.1,50,4.6,144,0.4,250,0.35152757682503427,0.178,0.3766,-30.9091
110,100,0.1,50,4.6,144,0.5,250,0.21077776797891165,0.0917,0.2303,-30.9091
110,100,0.1,50,4.6,144,0.6,250,0.13472594759188625,0.0514,0.1523,-30.9091
110,100,0.1,50,5.0,144,0.2,250,1.1860410710187081,0.8164,1.2237,-30.9091
110,100,0.1,50,5.0,144,0.3,250,0.5723962011485588,0.3309,0.6003,-30.9091
110,100,0.1,50,5.0,144,0.4,250,0.31046721475514255,0.1517,0.3313,-30.9091
110,100,0.1,50,5.0,144,0.5,250,0.1848824246771145,0.078,0.2033,-30.9091
110,100,0.1,50,5.0,144,0.6,250,0.11836172320153707,0.0435,0.1345,-30.9091
110,100,0.1,50,0.2,145,0.2,250,12.289361831419473,12.259,12.2921,-31.8182
110,100,0.1,50,0.2,145,0.3,250,11.685254682809969,11.3947,11.7073,-31.8182
110,100,0.1,50,0.2,145,0.4,250,9.778275007119195,9.1717,9.8123,-31.8182
110,100,0.1,50,0.2,145,0.5,250,7.679783333388026,6.8962,7.7242,-31.8182
110,100,0.1,50,0.2,145,0.6,250,5.916146565775573,5.08,5.9655,-31.8182
110,100,0.1,50,0.6,145,0.2,250,12.113499056924665,11.5223,12.1629,-31.8182
110,100,0.1,50,0.6,145,0.3,250,7.580122109766054,6.7004,7.635,-31.8182
110,100,0.1,50,0.6,145,0.4,250,4.700198061659816,3.8541,4.7569,-31.8182
110,100,0.1,50,0.6,145,0.5,250,3.0366090621666815,2.3155,3.0906,-31.8182
110,100,0.1,50,0.6,145,0.6,250,2.066005753073816,1.4646,2.1083,-31.8182
110,100,0.1,50,1.0,145,0.2,250,9.519526803652122,8.6145,9.5878,-31.8182
110,100,0.1,50,1.0,145,0.3,250,4.968828661427301,4.0925,5.0326,-31.8182
110,100,0.1,50,1.0,145,0.4,250,2.8116756820758955,2.1089,2.8638,-31.8182
110,100,0.1,50,1.0,145,0.5,250,1.7338439437134094,1.1875,1.7741,-31.8182
110,100,0.1,50,1.0,145,0.6,250,1.14184918706991,0.7202,1.1794,-31.8182
110,100,0.1,50,1.4,145,0.2,250,7.341799575358341,6.3738,7.4175,-31.8182
110,100,0.1,50,1.4,145,0.3,250,3.5290089684100425,2.7414,3.5809,-31.8182
110,100,0.1,50,1.4,145,0.4,250,1.915941586642452,1.3413,1.9618,-31.8182
110,100,0.1,50,1.4,145,0.5,250,1.1561184184036197,0.7324,1.1939,-31.8182
110,100,0.1,50,1.4,145,0.6,250,0.7549775325448185,0.435,0.7869,-31.8182
110,100,0.1,50,1.8,145,0.2,250,5.737148051188576,4.8053,5.8112,-31.8182
110,100,0.1,50,1.8,145,0.3,250,2.641874428934023,1.9592,2.6923,-31.8182
110,100,0.1,50,1.8,145,0.4,250,1.4062115414889231,0.9315,1.4497,-31.8182
110,100,0.1,50,1.8,145,0.5,250,0.8408910763013278,0.4997,0.876,-31.8182
110,100,0.1,50,1.8,145,0.6,250,0.5450902167783563,0.2929,0.5756,-31.8182
110,100,0.1,50,2.2,145,0.2,250,4.563773093182139,3.7003,4.6292,-31.8182
110,100,0.1,50,2.2,145,0.3,250,2.059378461849804,1.4656,2.1051,-31.8182
110,100,0.1,50,2.2,145,0.4,250,1.0865494549296757,0.6851,1.1253,-31.8182
110,100,0.1,50,2.2,145,0.5,250,0.6468030981211791,0.3632,0.6784,-31.8182
110,100,0.1,50,2.2,145,0.6,250,0.418762661874724,0.2108,0.4455,-31.8182
110,100,0.1,50,2.6,145,0.2,250,3.6790557673906537,2.9037,3.7452,-31.8182
110,100,0.1,50,2.6,145,0.3,250,1.650135932418785,1.1337,1.694,-31.8182
110,100,0.1,50,2.6,145,0.4,250,0.8702558322132148,0.5245,0.9041,-31.8182
110,100,0.1,50,2.6,145,0.5,250,0.5156640753606877,0.2758,0.545,-31.8182
110,100,0.1,50,2.6,145,0.6,250,0.3332908684968173,0.1589,0.358,-31.8182
110,100,0.1,50,3.0,145,0.2,250,3.01439690997259,2.3157,3.071,-31.8182
110,100,0.1,50,3.0,145,0.3,250,1.3530727215886065,0.8996,1.3935,-31.8182
110,100,0.1,50,3.0,145,0.4,250,0.7119422409641454,0.4137,0.7449,-31.8182
110,100,0.1,50,3.0,145,0.5,250,0.4214511529105625,0.2162,0.4497,-31.8182
110,100,0.1,50,3.0,145,0.6,250,0.2719813112621182,0.1237,0.2956,-31.8182
110,100,0.1,50,3.4,145,0.2,250,2.493342215903296,1.8721,2.5473,-31.8182
110,100,0.1,50,3.4,145,0.3,250,1.1272153872901556,0.7284,1.1661,-31.8182
110,100,0.1,50,3.4,145,0.4,250,0.5970643350916983,0.3338,0.6258,-31.8182
110,100,0.1,50,3.4,145,0.5,250,0.3536407804432154,0.1736,0.3786,-31.8182
110,100,0.1,50,3.4,145,0.6,250,0.22757401087666504,0.0988,0.2491,-31.8182
110,100,0.1,50,3.8,145,0.2,250,2.0836875953778313,1.5311,2.1337,-31.8182
110,100,0.1,50,3.8,145,0.3,250,0.9538619798472907,0.5993,0.9895,-31.8182
110,100,0.1,50,3.8,145,0.4,250,0.5060889112313818,0.2742,0.5338,-31.8182
110,100,0.1,50,3.8,145,0.5,250,0.29927505376141095,0.1421,0.3238,-31.8182
110,100,0.1,50,3.8,145,0.6,250,0.19377987443159467,0.0804,0.2132,-31.8182
110,100,0.1,50,4.2,145,0.2,250,1.7580714949761744,1.2647,1.8024,-31.8182
110,100,0.1,50,4.2,145,0.3,250,0.8141826826895756,0.4997,0.8491,-31.8182
110,100,0.1,50,4.2,145,0.4,250,0.4347900464826382,0.2286,0.4609,-31.8182
110,100,0.1,50,4.2,145,0.5,250,0.2598130489711465,0.1181,0.2804,-31.8182
110,100,0.1,50,4.2,145,0.6,250,0.16674998584537382,0.0665,0.1848,-31.8182
110,100,0.1,50,4.6,145,0.2,250,1.4924042123477137,1.0536,1.5337,-31.8182
110,100,0.1,50,4.6,145,0.3,250,0.7056689085204597,0.4213,0.7356,-31.8182
110,100,0.1,50,4.6,145,0.4,250,0.37688091588128003,0.193,0.4021,-31.8182
110,100,0.1,50,4.6,145,0.5,250,0.22512922549135825,0.0994,0.2454,-31.8182
110,100,0.1,50,4.6,145,0.6,250,0.14395678176298152,0.0558,0.1618,-31.8182
110,100,0.1,50,5.0,145,0.2,250,1.2714894458451083,0.8843,1.3134,-31.8182
110,100,0.1,50,5.0,145,0.3,250,0.6125962582984893,0.3586,0.6424,-31.8182
110,100,0.1,50,5.0,145,0.4,250,0.3305683129132465,0.1645,0.3537,-31.8182
110,100,0.1,50,5.0,145,0.5,250,0.19788324320461653,0.0846,0.2165,-31.8182
110,100,0.1,50,5.0,145,0.6,250,0.1269471024453733,0.0472,0.1429,-31.8182
110,100,0.1,50,0.2,146,0.2,250,12.319321586942772,12.2901,12.3171,-32.7273
110,100,0.1,50,0.2,146,0.3,250,11.862109242913517,11.5935,11.8831,-32.7273
110,100,0.1,50,0.2,146,0.4,250,10.060318204247196,9.4751,10.0976,-32.7273
110,100,0.1,50,0.2,146,0.5,250,7.978795868636704,7.2059,8.0304,-32.7273
110,100,0.1,50,0.2,146,0.6,250,6.192667850414052,5.3516,6.2468,-32.7273
110,100,0.1,50,0.6,146,0.2,250,12.44031601764505,11.8726,12.4898,-32.7273
110,100,0.1,50,0.6,146,0.3,250,7.917724895437701,7.0342,7.973,-32.7273
110,100,0.1,50,0.6,146,0.4,250,4.958829275978338,4.0892,5.0129,-32.7273
110,100,0.1,50,0.6,146,0.5,250,3.220985214735417,2.4721,3.2732,-32.7273
110,100,0.1,50,0.6,146,0.6,250,2.1915358683984913,1.5697,2.2389,-32.7273
110,100,0.1,50,1.0,146,0.2,250,9.922414765984687,9.0204,9.9926,-32.7273
110,100,0.1,50,1.0,146,0.3,250,5.250279606504397,4.3454,5.3084,-32.7273
110,100,0.1,50,1.0,146,0.4,250,2.990578622727672,2.2555,3.0377,-32.7273
110,100,0.1,50,1.0,146,0.5,250,1.8383705491479654,1.2751,1.8866,-32.7273
110,100,0.1,50,1.0,146,0.6,250,1.2180907145401365,0.7752,1.2554,-32.7273
110,100,0.1,50,1.4,146,0.2,250,7.723611177015181,6.736,7.7963,-32.7273
110,100,0.1,50,1.4,146,0.3,250,3.740734858402539,2.9277,3.7956,-32.7273
110,100,0.1,50,1.4,146,0.4,250,2.036940553796599,1.44,2.0866,-32.7273
110,100,0.1,50,1.4,146,0.5,250,1.2344795274864024,0.7885,1.2714,-32.7273
110,100,0.1,50,1.4,146,0.6,250,0.8048876325320568,0.4691,0.838,-32.7273
110,100,0.1,50,1.8,146,0.2,250,6.067085172027106,5.1087,6.1409,-32.7273
110,100,0.1,50,1.8,146,0.3,250,2.807359704336667,2.0997,2.8617,-32.7273
110,100,0.1,50,1.8,146,0.4,250,1.5020093182219172,1.0023,1.544,-32.7273
110,100,0.1,50,1.8,146,0.5,250,0.898549764390303,0.5388,0.9332,-32.7273
110,100,0.1,50,1.8,146,0.6,250,0.5808066489253034,0.3162,0.613,-32.7273
110,100,0.1,50,2.2,146,0.2,250,4.838897390903112,3.9504,4.9098,-32.7273
110,100,0.1,50,2.2,146,0.3,250,2.1911246707303373,1.5744,2.2414,-32.7273
110,100,0.1,50,2.2,146,0.4,250,1.1586449132346572,0.7383,1.1994,-32.7273
110,100,0.1,50,2.2,146,0.5,250,0.6918110091234185,0.392,0.7228,-32.7273
110,100,0.1,50,2.2,146,0.6,250,0.4435336549606101,0.2278,0.4742,-32.7273
110,100,0.1,50,2.6,146,0.2,250,3.921917399425906,3.1095,3.9828,-32.7273
110,100,0.1,50,2.6,146,0.3,250,1.7586769374453186,1.2199,1.8058,-32.7273
110,100,0.1,50,2.6,146,0.4,250,0.9275489354324661,0.5658,0.9639,-32.7273
110,100,0.1,50,2.6,146,0.5,250,0.5507080162760625,0.2979,0.5806,-32.7273
110,100,0.1,50,2.6,146,0.6,250,0.35450818158076924,0.1717,0.3809,-32.7273
110,100,0.1,50,3.0,146,0.2,250,3.213128819548935,2.4857,3.2724,-32.7273
110,100,0.1,50,3.0,146,0.3,250,1.4437638518162028,0.9693,1.4866,-32.7273
110,100,0.1,50,3.0,146,0.4,250,0.7600012880749928,0.4466,0.7944,-32.7273
110,100,0.1,50,3.0,146,0.5,250,0.4489928049995872,0.2336,0.479,-32.7273
110,100,0.1,50,3.0,146,0.6,250,0.2899784378229236,0.1338,0.3143,-32.7273
110,100,0.1,50,3.4,146,0.2,250,2.6615662451898294,2.0133,2.7185,-32.7273
110,100,0.1,50,3.4,146,0.3,250,1.2058274201423989,0.7856,1.2447,-32.7273
110,100,0.1,50,3.4,146,0.4,250,0.6360286871343294,0.3606,0.6673,-32.7273
110,100,0.1,50,3.4,146,0.5,250,0.37797901981942233,0.1877,0.4031,-32.7273
110,100,0.1,50,3.4,146,0.6,250,0.2426323796009234,0.1068,0.2647,-32.7273
110,100,0.1,50,3.8,146,0.2,250,2.229356924586769,1.6491,2.2799,-32.7273
110,100,0.1,50,3.8,146,0.3,250,1.0178094465882268,0.6469,1.0565,-32.7273
110,100,0.1,50,3.8,146,0.4,250,0.5408056749951579,0.2964,0.5691,-32.7273
110,100,0.1,50,3.8,146,0.5,250,0.3211616236610928,0.1537,0.3446,-32.7273
110,100,0.1,50,3.8,146,0.6,250,0.20660161523023113,0.087,0.2265,-32.7273
110,100,0.1,50,4.2,146,0.2,250,1.8797668263773013,1.3639,1.9278,-32.7273
110,100,0.1,50,4.2,146,0.3,250,0.8716068741499677,0.5397,0.9069,-32.7273
110,100,0.1,50,4.2,146,0.4,250,0.4643675587668398,0.2472,0.4914,-32.7273
110,100,0.1,50,4.2,146,0.5,250,0.2754881460254676,0.1278,0.2984,-32.7273
110,100,0.1,50,4.2,146,0.6,250,0.1773112266527188,0.072,0.1962,-32.7273
110,100,0.1,50,4.6,146,0.2,250,1.5965364704994127,1.1375,1.6417,-32.7273
110,100,0.1,50,4.6,146,0.3,250,0.7537220117563925,0.4553,0.7858,-32.7273
110,100,0.1,50,4.6,146,0.4,250,0.40331236127442804,0.2087,0.4286,-32.7273
110,100,0.1,50,4.6,146,0.5,250,0.240652143604299,0.1076,0.261,-32.7273
110,100,0.1,50,4.6,146,0.6,250,0.15451078278906813,0.0603,0.1718,-32.7273
110,100,0.1,50,5.0,146,0.2,250,1.3678672331957618,0.9556,1.4067,-32.7273
110,100,0.1,50,5.0,146,0.3,250,0.656417304200244,0.3877,0.6863,-32.7273
110,100,0.1,50,5.0,146,0.4,250,0.35190380828592094,0.178,0.377,-32.7273
110,100,0.1,50,5.0,146,0.5,250,0.2097195171757665,0.0915,0.2303,-32.7273
110,100,0.1,50,5.0,146,0.6,250,0.13417448152397046,0.0511,0.1516,-32.7273
110,100,0.1,50,0.2,147,0.2,250,12.333834518331887,12.3153,12.3372,-33.6364
110,100,0.1,50,0.2,147,0.3,250,12.024001957715125,11.7766,12.0442,-33.6364
110,100,0.1,50,0.2,147,0.4,250,10.32863179977133,9.7684,10.3719,-33.6364
110,100,0.1,50,0.2,147,0.5,250,8.283570538136672,7.5126,8.3322,-33.6364
110,100,0.1,50,0.2,147,0.6,250,6.4706689897129275,5.6248,6.5281,-33.6364
110,100,0.1,50,0.6,147,0.2,250,12.752917884600933,12.2082,12.8014,-33.6364
110,100,0.1,50,0.6,147,0.3,250,8.244867320632165,7.3678,8.3089,-33.6364
110,100,0.1,50,0.6,147,0.4,250,5.214549047863302,4.3286,5.2722,-33.6364
110,100,0.1,50,0.6,147,0.5,250,3.410173951892519,2.6334,3.4599,-33.6364
110,100,0.1,50,0.6,147,0.6,250,2.323159579497943,1.6786,2.3732,-33.6364
110,100,0.1,50,1.0,147,0.2,250,10.323794379635757,9.4237,10.3929,-33.6364
110,100,0.1,50,1.0,147,0.3,250,5.524716831667078,4.6032,5.5878,-33.6364
110,100,0.1,50,1.0,147,0.4,250,3.166435882384188,2.4067,3.2159,-33.6364
110,100,0.1,50,1.0,147,0.5,250,1.9541920500252294,1.3661,2.0026,-33.6364
110,100,0.1,50,1.0,147,0.6,250,1.2941154958937575,0.8326,1.334,-33.6364
110,100,0.1,50,1.4,147,0.2,250,8.105463265298155,7.102,8.1771,-33.6364
110,100,0.1,50,1.4,147,0.3,250,3.9505966011826352,3.1194,4.0151,-33.6364
110,100,0.1,50,1.4,147,0.4,250,2.1659307504649976,1.5424,2.2152,-33.6364
110,100,0.1,50,1.4,147,0.5,250,1.3125126533356513,0.8471,1.3515,-33.6364
110,100,0.1,50,1.4,147,0.6,250,0.8547465941225643,0.5048,0.891,-33.6364
110,100,0.1,50,1.8,147,0.2,250,6.402776788694534,5.4185,6.4756,-33.6364
110,100,0.1,50,1.8,147,0.3,250,2.981350128717848,2.2452,3.0358,-33.6364
110,100,0.1,50,1.8,147,0.4,250,1.6000942674711003,1.0761,1.6415,-33.6364
110,100,0.1,50,1.8,147,0.5,250,0.9565703552433563,0.5797,0.9926,-33.6364
110,100,0.1,50,1.8,147,0.6,250,0.6195025069787934,0.3406,0.6517,-33.6364
110,100,0.1,50,2.2,147,0.2,250,5.127007715526074,4.2074,5.1967,-33.6364
110,100,0.1,50,2.2,147,0.3,250,2.32916959710073,1.6875,2.382,-33.6364
110,100,0.1,50,2.2,147,0.4,250,1.23387289152593,0.7938,1.2761,-33.6364
110,100,0.1,50,2.2,147,0.5,250,0.7310475524729129,0.4222,0.7688,-33.6364
110,100,0.1,50,2.2,147,0.6,250,0.47426009835354166,0.2455,0.504,-33.6364
110,100,0.1,50,2.6,147,0.2,250,4.157317562796997,3.3221,4.2268,-33.6364
110,100,0.1,50,2.6,147,0.3,250,1.8727594855839897,1.3098,1.9213,-33.6364
110,100,0.1,50,2.6,147,0.4,250,0.9889120697015941,0.609,1.026,-33.6364
110,100,0.1,50,2.6,147,0.5,250,0.5868220731382623,0.321,0.6176,-33.6364
110,100,0.1,50,2.6,147,0.6,250,0.37860674299342917,0.1852,0.4047,-33.6364
110,100,0.1,50,3.0,147,0.2,250,3.414700264268917,2.662,3.4799,-33.6364
110,100,0.1,50,3.0,147,0.3,250,1.537153872731392,1.0421,1.5829,-33.6364
110,100,0.1,50,3.0,147,0.4,250,0.8122689311635644,0.4811,0.8456,-33.6364
110,100,0.1,50,3.0,147,0.5,250,0.4811135092760112,0.2519,0.5093,-33.6364
110,100,0.1,50,3.0,147,0.6,250,0.3090556343301221,0.1443,0.3338,-33.6364
110,100,0.1,50,3.4,147,0.2,250,2.837691161971337,2.1602,2.8954,-33.6364
110,100,0.1,50,3.4,147,0.3,250,1.2849526667441344,0.8454,1.3261,-33.6364
110,100,0.1,50,3.4,147,0.4,250,0.679944905808658,0.3886,0.7104,-33.6364
110,100,0.1,50,3.4,147,0.5,250,0.4019848377932246,0.2025,0.4286,-33.6364
110,100,0.1,50,3.4,147,0.6,250,0.2585649141905801,0.1153,0.281,-33.6364
110,100,0.1,50,3.8,147,0.2,250,2.375949846865415,1.7721,2.4313,-33.6364
110,100,0.1,50,3.8,147,0.3,250,1.089634379510891,0.6967,1.1261,-33.6364
110,100,0.1,50,3.8,147,0.4,250,0.5757903267508444,0.3196,0.6059,-33.6364
110,100,0.1,50,3.8,147,0.5,250,0.34139799208192884,0.1658,0.3663,-33.6364
110,100,0.1,50,3.8,147,0.6,250,0.2194838790985844,0.0939,0.2403,-33.6364
110,100,0.1,50,4.2,147,0.2,250,2.008826829811127,1.4675,2.0578,-33.6364
110,100,0.1,50,4.2,147,0.3,250,0.9300617329290118,0.5817,0.9669,-33.6364
110,100,0.1,50,4.2,147,0.4,250,0.4955396820084732,0.2667,0.5231,-33.6364
110,100,0.1,50,4.2,147,0.5,250,0.29356584669959584,0.1379,0.317,-33.6364
110,100,0.1,50,4.2,147,0.6,250,0.18745113583987758,0.0777,0.2081,-33.6364
110,100,0.1,50,4.6,147,0.2,250,1.706120661809314,1.2252,1.7538,-33.6364
110,100,0.1,50,4.6,147,0.3,250,0.8043442402814323,0.4909,0.8379,-33.6364
110,100,0.1,50,4.6,147,0.4,250,0.42913649354526595,0.2252,0.4562,-33.6364
110,100,0.1,50,4.6,147,0.5,250,0.2551067069971304,0.1161,0.2772,-33.6364
110,100,0.1,50,4.6,147,0.6,250,0.16354872403791376,0.0652,0.1821,-33.6364
110,100,0.1,50,5.0,147,0.2,250,1.4630382172474088,1.0302,1.5038,-33.6364
110,100,0.1,50,5.0,147,0.3,250,0.700647487701902,0.4182,0.7319,-33.6364
110,100,0.1,50,5.0,147,0.4,250,0.376630937992737,0.1921,0.4012,-33.6364
110,100,0.1,50,5.0,147,0.5,250,0.22440414239880155,0.0988,0.2445,-33.6364
110,100,0.1,50,5.0,147,0.6,250,0.14357753729665718,0.0552,0.1607,-33.6364
110,100,0.1,50,0.2,148,0.2,250,12.353356601144583,12.3356,12.3533,-34.5455
110,100,0.1,50,0.2,148,0.3,250,12.173668303006657,11.9449,12.1915,-34.5455
110,100,0.1,50,0.2,148,0.4,250,10.596494535223922,10.0511,10.6352,-34.5455
110,100,0.1,50,0.2,148,0.5,250,8.5864946685341,7.816,8.629,-34.5455
110,100,0.1,50,0.2,148,0.6,250,6.7613760121184034,5.8992,6.8091,-34.5455
110,100,0.1,50,0.6,148,0.2,250,13.052949921617587,12.5289,13.0977,-34.5455
110,100,0.1,50,0.6,148,0.3,250,8.579143636600115,7.7005,8.6423,-34.5455
110,100,0.1,50,0.6,148,0.4,250,5.473035510400267,4.5721,5.5341,-34.5455
110,100,0.1,50,0.6,148,0.5,250,3.594064762414033,2.799,3.6504,-34.5455
110,100,0.1,50,0.6,148,0.6,250,2.45942042844173,1.7912,2.5111,-34.5455
110,100,0.1,50,1.0,148,0.2,250,10.707304185781336,9.8236,10.7879,-34.5455
110,100,0.1,50,1.0,148,0.3,250,5.810403493886333,4.8655,5.8706,-34.5455
110,100,0.1,50,1.0,148,0.4,250,3.341722367665805,2.5626,3.3983,-34.5455
110,100,0.1,50,1.0,148,0.5,250,2.0714398709494546,1.4605,2.1219,-34.5455
110,100,0.1,50,1.0,148,0.6,250,1.3715411153803791,0.8923,1.4152,-34.5455
110,100,0.1,50,1.4,148,0.2,250,8.486534905627105,7.4712,8.5594,-34.5455
110,100,0.1,50,1.4,148,0.3,250,4.17563667877466,3.3165,4.2393,-34.5455
110,100,0.1,50,1.4,148,0.4,250,2.2956504398820585,1.6487,2.3476,-34.5455
110,100,0.1,50,1.4,148,0.5,250,1.3907071060038583,0.9081,1.4342,-34.5455
110,100,0.1,50,1.4,148,0.6,250,0.9075148819550194,0.5421,0.9458,-34.5455
110,100,0.1,50,1.8,148,0.2,250,6.742356733547362,5.7342,6.8149,-34.5455
110,100,0.1,50,1.8,148,0.3,250,3.15867012765146,2.3955,3.2146,-34.5455
110,100,0.1,50,1.8,148,0.4,250,1.6958546588057037,1.1529,1.7421,-34.5455
110,100,0.1,50,1.8,148,0.5,250,1.0145209363599095,0.6224,1.054,-34.5455
110,100,0.1,50,1.8,148,0.6,250,0.6593908534565576,0.3662,0.6917,-34.5455
110,100,0.1,50,2.2,148,0.2,250,5.413635056821373,4.4712,5.4893,-34.5455
110,100,0.1,50,2.2,148,0.3,250,2.4742237009459664,1.8048,2.5269,-34.5455
110,100,0.1,50,2.2,148,0.4,250,1.3128231088191014,0.8517,1.3554,-34.5455
110,100,0.1,50,2.2,148,0.5,250,0.7808002745897035,0.4538,0.8165,-34.5455
110,100,0.1,50,2.2,148,0.6,250,0.5057788757248934,0.2642,0.5348,-34.5455
110,100,0.1,50,2.6,148,0.2,250,4.407076133376137,3.5414,4.4769,-34.5455
110,100,0.1,50,2.6,148,0.3,250,1.9893359105736907,1.4033,2.0406,-34.5455
110,100,0.1,50,2.6,148,0.4,250,1.0516275603771212,0.6541,1.0902,-34.5455
110,100,0.1,50,2.6,148,0.5,250,0.6249132083887317,0.3453,0.6558,-34.5455
110,100,0.1,50,2.6,148,0.6,250,0.40183808315272984,0.1993,0.4293,-34.5455
110,100,0.1,50,3.0,148,0.2,250,3.625236946900846,2.8444,3.6933,-34.5455
110,100,0.1,50,3.0,148,0.3,250,1.637176530519305,1.1179,1.6826,-34.5455
110,100,0.1,50,3.0,148,0.4,250,0.8639592832446188,0.5171,0.8987,-34.5455
110,100,0.1,50,3.0,148,0.5,250,0.5110305094576394,0.2711,0.5408,-34.5455
110,100,0.1,50,3.0,148,0.6,250,0.3285480563686231,0.1554,0.354,-34.5455
110,100,0.1,50,3.4,148,0.2,250,3.018553564794886,2.3126,3.0779,-34.5455
110,100,0.1,50,3.4,148,0.3,250,1.369179664498398,0.9078,1.4105,-34.5455
110,100,0.1,50,3.4,148,0.4,250,0.7222117668786355,0.418,0.7551,-34.5455
110,100,0.1,50,3.4,148,0.5,250,0.4264638748498439,0.218,0.455,-34.5455
110,100,0.1,50,3.4,148,0.6,250,0.2748413816649346,0.1242,0.2979,-34.5455
110,100,0.1,50,3.8,148,0.2,250,2.5355940562004102,1.9001,2.5878,-34.5455
110,100,0.1,50,3.8,148,0.3,250,1.1607032705565146,0.7487,1.1982,-34.5455
110,100,0.1,50,3.8,148,0.4,250,0.614514065235942,0.3439,0.644,-34.5455
110,100,0.1,50,3.8,148,0.5,250,0.36383806251076495,0.1786,0.3887,-34.5455
110,100,0.1,50,3.8,148,0.6,250,0.2328198965266934,0.1012,0.2546,-34.5455
110,100,0.1,50,4.2,148,0.2,250,2.139758697967619,1.5755,2.1925,-34.5455
110,100,0.1,50,4.2,148,0.3,250,0.9918367878998113,0.6255,1.0291,-34.5455
110,100,0.1,50,4.2,148,0.4,250,0.5261733234285426,0.2871,0.5559,-34.5455
110,100,0.1,50,4.2,148,0.5,250,0.31261142164426825,0.1485,0.3364,-34.5455
110,100,0.1,50,4.2,148,0.6,250,0.19987168733970806,0.0838,0.2204,-34.5455
110,100,0.1,50,4.6,148,0.2,250,1.8226143445197713,1.3168,1.8702,-34.5455
110,100,0.1,50,4.6,148,0.3,250,0.8582709391244626,0.5283,0.892,-34.5455
110,100,0.1,50,4.6,148,0.4,250,0.4585830484571241,0.2425,0.4848,-34.5455
110,100,0.1,50,4.6,148,0.5,250,0.27195603930858697,0.1251,0.294,-34.5455
110,100,0.1,50,4.6,148,0.6,250,0.17424383243278171,0.0702,0.1927,-34.5455
110,100,0.1,50,5.0,148,0.2,250,1.557867126766847,1.1083,1.6047,-34.5455
110,100,0.1,50,5.0,148,0.3,250,0.7458306977248417,0.4502,0.7793,-34.5455
110,100,0.1,50,5.0,148,0.4,250,0.4013599291265021,0.2069,0.4263,-34.5455
110,100,0.1,50,5.0,148,0.5,250,0.23770799126305664,0.1065,0.2592,-34.5455
110,100,0.1,50,5.0,148,0.6,250,0.1519823221366824,0.0595,0.17,-34.5455
110,100,0.1,50,0.2,149,0.2,250,12.367321521458996,12.3519,12.3661,-35.4545
110,100,0.1,50,0.2,149,0.3,250,12.310985001432034,12.0991,12.3258,-35.4545
110,100,0.1,50,0.2,149,0.4,250,10.847128314874356,10.3233,10.8874,-35.4545
110,100,0.1,50,0.2,149,0.5,250,8.873699175247072,8.1154,8.9206,-35.4545
110,100,0.1,50,0.2,149,0.6,250,7.040939631322469,6.1742,7.0893,-35.4545
110,100,0.1,50,0.6,149,0.2,250,13.331488768662604,12.8348,13.3789,-35.4545
110,100,0.1,50,0.6,149,0.3,250,8.91214574760872,8.0317,8.9726,-35.4545
110,100,0.1,50,0.6,149,0.4,250,5.744371964970586,4.8192,5.7985,-35.4545
110,100,0.1,50,0.6,149,0.5,250,3.7860821164801455,2.969,3.8446,-35.4545
110,100,0.1,50,0.6,149,0.6,250,2.6057386094639514,1.9074,2.6524,-35.4545
110,100,0.1,50,1.0,149,0.2,250,11.108815954312037,10.2193,11.177,-35.4545
110,100,0.1,50,1.0,149,0.3,250,6.086771048210747,5.1321,6.1563,-35.4545
110,100,0.1,50,1.0,149,0.4,250,3.532271981045269,2.7228,3.5847,-35.4545
110,100,0.1,50,1.0,149,0.5,250,2.195362556374098,1.5583,2.2446,-35.4545
110,100,0.1,50,1.0,149,0.6,250,1.4568290613904709,0.9543,1.4988,-35.4545
110,100,0.1,50,1.4,149,0.2,250,8.866145920910967,7.843,8.9423,-35.4545
110,100,0.1,50,1.4,149,0.3,250,4.40294942692395,3.5186,4.4679,-35.4545
110,100,0.1,50,1.4,149,0.4,250,2.4334090901694143,1.7586,2.4836,-35.4545
110,100,0.1,50,1.4,149,0.5,250,1.4774858997206393,0.9715,1.5196,-35.4545
110,100,0.1,50,1.4,149,0.6,250,0.9635102653794517,0.581,1.0024,-35.4545
110,100,0.1,50,1.8,149,0.2,250,7.071921508090297,6.0553,7.1583,-35.4545
110,100,0.1,50,1.8,149,0.3,250,3.34062069757705,2.5505,3.3978,-35.4545
110,100,0.1,50,1.8,149,0.4,250,1.7966634309870764,1.2326,1.8459,-35.4545
110,100,0.1,50,1.8,149,0.5,250,1.0786601929611686,0.6669,1.1174,-35.4545
110,100,0.1,50,1.8,149,0.6,250,0.6986806663035544,0.3928,0.7332,-35.4545
110,100,0.1,50,2.2,149,0.2,250,5.716769968622273,4.7414,5.7875,-35.4545
110,100,0.1,50,2.2,149,0.3,250,2.6169421291871986,1.9262,2.6758,-35.4545
110,100,0.1,50,2.2,149,0.4,250,1.3935315349210433,0.912,1.4373,-35.4545
